ecosystem,package,version,version_source,n_deposits
cran,lattice,0.20-44,description,2
cran,lattice,0.22-5,description,2
cran,lattice,0.20-38,renv_lock,2
cran,lattice,0.20-41,description,1
cran,lattice,0.20-45,install,1
cran,lattice,0.21-9,description,1
cran,lattice,0.20-40,renv_lock,1
cran,latticeExtra,0.6-29,description,4
cran,latticeExtra,0.6-29,renv_lock,4
cran,latticeExtra,0.6-30,renv_lock,3
cran,latticeExtra,0.6-30,description,2
cran,latticeExtra,0.6-28,description,1
cran,lava,1.8.2,renv_lock,3
cran,lava,1.8.1,renv_lock,3
cran,lava,1.6.10,renv_lock,2
cran,lava,1.6.10,description,2
cran,lava,1.7.2.1,renv_lock,2
cran,lava,1.8.0,renv_lock,2
cran,lava,1.7.1,renv_lock,1
cran,lava,1.9.0,description,1
cran,lava,1.8.1,description,1
cran,lava,1.6.9,renv_lock,1
cran,lava,1.8.2,description,1
cran,lava,1.8.0,description,1
cran,lava,1.7.2.1,description,1
cran,lavaan,0.6-14,renv_lock,2
cran,lavaan,0.6-14,description,2
cran,lavaan,0.5-23.1097,install,1
cran,lavaan,0.6-19,renv_lock,1
cran,lavaan,0.6-16,install,1
cran,lavaanEPC,0.5-10.1,description,1
cran,lazyeval,0.2.2,renv_lock,26
cran,lazyeval,0.2.2,description,10
cran,lazyeval,0.2.1,description,3
cran,lazyeval,0.2.3,renv_lock,2
cran,lazyeval,0.2.0,description,1
cran,lda,1.5.2,renv_lock,1
cran,lda,1.5.2,description,1
cran,lda,1.4.2,renv_lock,1
cran,ldatuning,1.0.2,renv_lock,1
cran,leafem,0.2.4,renv_lock,3
cran,leafem,0.2.5,renv_lock,2
cran,leafem,0.2.0,renv_lock,1
cran,leafem,0.2.3,renv_lock,1
cran,leafem,0.1.1,description,1
cran,leafgl,0.2.2,renv_lock,3
cran,leafgl,0.2.4,renv_lock,1
cran,leaflegend,1.2.1,renv_lock,4
cran,leaflet,2.2.2,renv_lock,3
cran,leaflet,2.2.3,renv_lock,2
cran,leaflet,2.1.2,renv_lock,1
cran,leaflet,2.0.3,description,1
cran,leaflet,2.2.0,renv_lock,1
cran,leaflet.providers,2.0.0,renv_lock,5
cran,leaflet.providers,1.9.0,description,1
cran,leaflet.providers,1.9.0,renv_lock,1
cran,leaflet.providers,3.0.0,renv_lock,1
cran,leafpop,0.0.5,description,1
cran,leafpop,0.1.0,renv_lock,1
cran,leafsync,0.1.0,renv_lock,7
cran,leaps,3.2,renv_lock,2
cran,leaps,3.1,description,1
cran,leaps,3.1,renv_lock,1
cran,legendry,0.2.1,renv_lock,1
cran,legendry,0.2.2,renv_lock,1
cran,lemon,0.4.9,renv_lock,2
cran,lemon,0.5.1,renv_lock,1
cran,lfe,3.1.1,renv_lock,10
cran,lfe,3.0-0,renv_lock,5
cran,lfe,2.8-5,description,3
cran,lfe,2.9-0,description,2
cran,lfe,2.8-5.1,renv_lock,2
cran,lfe,2.9-0,renv_lock,2
cran,lfe,2.8-6,renv_lock,2
cran,lfe,2.8-5.1,description,1
cran,lfe,3.0-0,description,1
cran,lfe,2.8-6,description,1
cran,lfe,3.1.0,renv_lock,1
cran,lfe,3.1.0,description,1
cran,lfe,2.8-8,renv_lock,1
cran,lfe,2.8-4,description,1
cran,lfe,2.8-8,install,1
cran,lgr,0.4.4,renv_lock,4
cran,lgr,0.4.4,description,2
cran,lgr,0.5.2,renv_lock,1
cran,lgr,0.4.3,renv_lock,1
cran,lhs,1.1.3,description,1
cran,lhs,1.1.1,description,1
cran,lhs,1.1.1,renv_lock,1
cran,lhs,1.1.3,renv_lock,1
cran,lhs,1.2.1,description,1
cran,lhs,1.2.1,renv_lock,1
cran,libcoin,1.0-10,renv_lock,2
cran,libcoin,1.0-9,renv_lock,1
cran,libgeos,3.11.1-1,renv_lock,1
cran,libgeos,3.11.1-2,renv_lock,1
cran,libgeos,3.11.1-3,renv_lock,1
cran,lifecycle,1.0.4,renv_lock,77
cran,lifecycle,1.0.3,renv_lock,25
cran,lifecycle,1.0.5,renv_lock,17
cran,lifecycle,1.0.4,description,12
cran,lifecycle,1.0.1,renv_lock,9
cran,lifecycle,1.0.3,description,8
cran,lifecycle,1.0.0,renv_lock,4
cran,lifecycle,0.2.0,renv_lock,2
cran,lifecycle,1.0.5,description,2
cran,lifecycle,1.0.2,description,2
cran,lifecycle,0.1.0,renv_lock,2
cran,lifecycle,1.0.1,description,2
cran,lifecycle,0.2.0,description,2
cran,lifecycle,1.0.4,install,1
cran,lifecycle,0.1.0,description,1
cran,lifecycle,1.0.0,description,1
cran,lifecycle,1.0.2,renv_lock,1
cran,limSolve,1.5.7,description,1
cran,linkXTS,1.0,description,6
cran,lintr,3.1.0,description,1
cran,lintr,3.1.0,renv_lock,1
cran,lintr,3.1.2,renv_lock,1
cran,lintr,3.3.0-1,description,1
cran,lintr,3.1.2,description,1
cran,list,4.2,description,1
cran,list,7.1,description,1
cran,list,9.1,description,1
cran,listenv,0.9.1,renv_lock,20
cran,listenv,0.9.0,renv_lock,8
cran,listenv,0.8.0,renv_lock,7
cran,listenv,0.10.1,renv_lock,5
cran,listenv,0.10.0,renv_lock,4
cran,listenv,0.9.1,description,3
cran,listenv,0.8.0,description,2
cran,listenv,0.9.0,description,1
cran,listenv,1.0.0,renv_lock,1
cran,listenv,0.10.1,description,1
cran,litedown,0.7,renv_lock,8
cran,litedown,0.9,renv_lock,2
cran,lme4,1.1-37,renv_lock,12
cran,lme4,1.1-38,renv_lock,8
cran,lme4,1.1-34,renv_lock,7
cran,lme4,1.1-35.5,renv_lock,4
cran,lme4,1.1-35.1,renv_lock,4
cran,lme4,1.1-31,renv_lock,3
cran,lme4,1.1-35.3,renv_lock,3
cran,lme4,2.0-1,renv_lock,3
cran,lme4,1.1-34,description,3
cran,lme4,1.1-36,renv_lock,3
cran,lme4,1.1-12,description,2
cran,lme4,1.1-31,description,2
cran,lme4,1.1-23,description,2
cran,lme4,1.1-35.1,description,2
cran,lme4,1.1-21,renv_lock,2
cran,lme4,1.1-27.1,renv_lock,2
cran,lme4,1.1-27.1,description,1
cran,lme4,1.1-35.2,renv_lock,1
cran,lme4,1.1-26,description,1
cran,lme4,1.1-29,renv_lock,1
cran,lme4,1.1-17,description,1
cran,lme4,1.1-32,renv_lock,1
cran,lme4,1.1-33,renv_lock,1
cran,lme4,1.1-35.4,renv_lock,1
cran,lme4,1.1-27,renv_lock,1
cran,lme4,1.1-7,description,1
cran,lme4,1.1-36,description,1
cran,lme4,1.1.35.1,install,1
cran,lme4,1.1-28,renv_lock,1
cran,lme4,1.1-35.1,install,1
cran,lmerTest,3.1-3,renv_lock,2
cran,lmom,3.2,renv_lock,3
cran,lmom,3.0,renv_lock,2
cran,lmom,3.3,renv_lock,1
cran,lmomco,2.5.3,renv_lock,1
cran,lmtest,0.9-40,renv_lock,40
cran,lmtest,0.9-40,description,13
cran,lmtest,0.9-36,description,3
cran,lmtest,0.9-39,renv_lock,3
cran,lmtest,0.9-38,renv_lock,2
cran,lmtest,0.9-40,install,2
cran,lmtest,0.9-37,description,2
cran,lmtest,0.9-39,description,1
cran,lmtest,0.9-38,description,1
cran,lmtest,0.9-34,description,1
cran,lobstr,1.2.1,description,1
cran,localforecastrep,0.0.0.9000,description,1
cran,logbal,1.2.1,description,1
cran,logger,0.4.0,renv_lock,3
cran,logger,0.4.1,renv_lock,2
cran,logitnorm,0.8.39,renv_lock,1
cran,logr,1.3.3,description,2
cran,logr,1.3.9,renv_lock,1
cran,logr,1.3.9,description,1
cran,loo,2.8.0,renv_lock,7
cran,loo,2.6.0,renv_lock,4
cran,loo,2.7.0,renv_lock,2
cran,loo,2.6.0,description,2
cran,loo,2.5.1,renv_lock,1
cran,loo,2.4.1,renv_lock,1
cran,lpSimPack,1.3,description,1
cran,lpSolve,5.6.23,renv_lock,5
cran,lpSolve,5.6.20,renv_lock,4
cran,lpSolve,5.6.20,description,2
cran,lpSolve,5.6.18,renv_lock,1
cran,lpSolve,5.6.23,description,1
cran,lpSolve,5.6.19,renv_lock,1
cran,lpSolve,5.6.21,renv_lock,1
cran,lpSolveAPI,5.5.2.0-17.12,renv_lock,1
cran,lpSolveAPI,5.5.2.0-17.10,description,1
cran,lpSolveAPI,5.5.2.0-17.11,description,1
cran,lpSolveAPI,5.5.2.0-17.12,description,1
cran,lpSolveAPI,5.5.2.0-17.15,renv_lock,1
cran,lpdensity,2.4,description,1
cran,lpdensity,2.5,description,1
cran,lpdensity,2.4,renv_lock,1
cran,lpdid,0.6.1,description,1
cran,lsa,0.73.4,description,1
cran,lsa,0.73.3,install,1
cran,lsmeans,2.30-0,renv_lock,1
cran,lsmeans,2.30-0,description,1
cran,ltm,1.2-0,description,1
cran,lubridate,1.9.4,renv_lock,35
cran,lubridate,1.9.3,renv_lock,26
cran,lubridate,1.9.2,renv_lock,16
cran,lubridate,1.9.5,renv_lock,12
cran,lubridate,1.8.0,renv_lock,8
cran,lubridate,1.7.10,renv_lock,7
cran,lubridate,1.9.2,description,4
cran,lubridate,1.9.3,description,4
cran,lubridate,1.8.0,description,3
cran,lubridate,1.9.4,description,3
cran,lubridate,1.9.3,install,2
cran,lubridate,1.7.10,description,2
cran,lubridate,1.7.4,renv_lock,2
cran,lubridate,1.7.9,renv_lock,2
cran,lubridate,1.9.0,renv_lock,1
cran,lubridate,1.7.4,description,1
cran,lubridate,1.7.10,install,1
cran,lubridate,1.9.0,description,1
cran,lubridate,1.9.5,description,1
cran,lubridate,1.7.4,install,1
cran,lubridate,1.7.9,description,1
cran,lubridate,1.9.4,install,1
cran,lubridate,1.7.8,description,1
cran,lvplot,0.2.1,renv_lock,1
cran,lwgeom,0.2-14,renv_lock,4
cran,lwgeom,0.2-13,renv_lock,3
cran,lwgeom,0.2-15,renv_lock,2
cran,lwgeom,0.2-16,renv_lock,1
cran,lwgeom,0.2-6,renv_lock,1
cran,lwgeom,0.2-3,description,1
cran,lwgeom,0.2-8,renv_lock,1
cran,lwgeom,0.2-6,description,1
cran,mFilter,0.1-5,renv_lock,1
cran,magick,2.8.5,renv_lock,1
cran,magick,2.8.0,renv_lock,1
cran,magrittr,2.0.3,renv_lock,94
cran,magrittr,2.0.4,renv_lock,24
cran,magrittr,2.0.3,description,20
cran,magrittr,2.0.1,renv_lock,8
cran,magrittr,1.5,description,7
cran,magrittr,2.0.5,renv_lock,5
cran,magrittr,1.5,renv_lock,4
cran,magrittr,2.0.4,description,3
cran,magrittr,2.0.3,install,2
cran,magrittr,2.0.1,description,2
cran,magrittr,2.0.4,install,1
cran,manifestoR,1.6.0,renv_lock,1
cran,manifestoR,1.5.0,renv_lock,1
cran,manifestos,0.7-1,description,1
cran,manipulateWidget,0.10.0,renv_lock,1
cran,mapReduce,1.2.6,description,1
cran,mapdata,2.3.1,renv_lock,1
cran,mapdeck,0.3.2,description,1
cran,mapproj,1.2.11,renv_lock,2
cran,mapproj,1.2.6,description,1
cran,mapproj,1.2.8,description,1
cran,maps,3.4.3,renv_lock,6
cran,maps,3.4.2,renv_lock,4
cran,maps,3.3.0,description,2
cran,maps,3.4.1,renv_lock,2
cran,maps,3.4.1,description,2
cran,maps,3.4.2,install,1
cran,maps,3.4.0,description,1
cran,maps,3.4.2,description,1
cran,maps,3.4.2.1,renv_lock,1
cran,maps,3.3.0,renv_lock,1
cran,maps,3.4.0,renv_lock,1
cran,maptiles,0.10.0,renv_lock,2
cran,maptiles,0.9.0,renv_lock,1
cran,maptiles,0.11.0,renv_lock,1
cran,maptools,1.1-1,renv_lock,2
cran,maptools,1.1-6,description,2
cran,maptools,1.1-2,renv_lock,2
cran,maptools,1.1-1,description,1
cran,maptools,1.1-3,description,1
cran,maptools,1.0-1,description,1
cran,maptools,1.1-4,renv_lock,1
cran,maptools,1.1-6,renv_lock,1
cran,maptools,0.9-2,description,1
cran,maptools,0.8-39,description,1
cran,maptools,0.9-9,description,1
cran,maptools,1.0-2,description,1
cran,maptools,1.1-8,description,1
cran,maptools,1.1-8,renv_lock,1
cran,mapview,2.11.2,renv_lock,1
cran,mapview,2.7.8,description,1
cran,marginaleffects,0.28.0,renv_lock,3
cran,marginaleffects,0.18.0,renv_lock,2
cran,marginaleffects,0.32.0,renv_lock,2
cran,marginaleffects,0.31.0,renv_lock,2
cran,marginaleffects,0.25.1,renv_lock,2
cran,marginaleffects,0.21.0,renv_lock,2
cran,marginaleffects,0.23.0,description,1
cran,marginaleffects,0.22.0,renv_lock,1
cran,marginaleffects,0.23.0,renv_lock,1
cran,margins,0.3.26,renv_lock,3
cran,margins,0.3.27,renv_lock,1
cran,margins,0.3.26,description,1
cran,margins,0.3.26,install,1
cran,margins,0.3.23,description,1
cran,margins,0.3.28,renv_lock,1
cran,markdown,2.0,renv_lock,10
cran,markdown,1.1,renv_lock,10
cran,markdown,1.7,renv_lock,4
cran,markdown,1.1,description,4
cran,markdown,1.13,renv_lock,3
cran,markdown,1.9,renv_lock,2
cran,markdown,1.8,description,1
cran,markdown,1.13,description,1
cran,markdown,0.8,description,1
cran,markdown,0.7.7,description,1
cran,mathjaxr,1.8-0,renv_lock,1
cran,matlab,1.0.2,renv_lock,1
cran,matlib,1.0.0,description,1
cran,matlib,1.0.1,renv_lock,1
cran,matrixNormal,0.1.1,renv_lock,1
cran,matrixStats,1.5.0,renv_lock,10
cran,matrixStats,1.3.0,renv_lock,4
cran,matrixStats,1.0.0,renv_lock,4
cran,matrixStats,1.4.1,renv_lock,3
cran,matrixStats,1.2.0,renv_lock,2
cran,matrixStats,0.60.1,install,2
cran,matrixStats,0.61.0,renv_lock,2
cran,matrixStats,1.0.0,description,2
cran,matrixStats,0.58.0,description,1
cran,matrixStats,0.56.0,description,1
cran,matrixStats,1.3.0,description,1
cran,matrixStats,1.5.0,description,1
cran,matrixStats,0.63.0,renv_lock,1
cran,matrixStats,0.62.0,renv_lock,1
cran,matrixStats,0.55.0,renv_lock,1
cran,matrixStats,1.4.1,description,1
cran,matrixStats,0.59.0,renv_lock,1
cran,matrixStats,1.3.0,install,1
cran,matrixcalc,1.0-6,renv_lock,1
cran,maxLik,1.5-2,renv_lock,6
cran,maxLik,1.5-2.2,renv_lock,4
cran,maxLik,1.5-2,description,4
cran,maxLik,1.5-2.1,renv_lock,3
cran,maxLik,1.5-2.1,description,2
cran,mc2d,0.1-21,install,1
cran,mclust,6.0.0,renv_lock,2
cran,mclust,6.1.1,renv_lock,2
cran,mclust,6.0.0,description,1
cran,mclust,6.1.1,description,1
cran,mcmc,0.9-7,description,1
cran,mcmc,0.9-7,renv_lock,1
cran,mcmc,0.9-8,renv_lock,1
cran,mda,0.5,description,1
cran,mda,0.5-5,description,1
cran,mediation,4.5.0,renv_lock,3
cran,mediation,4.5.0,description,1
cran,mediation,4.5.1,renv_lock,1
cran,mediation,4.4.5,description,1
cran,mefa,3.2-10,renv_lock,1
cran,memisc,0.99.31.3,renv_lock,1
cran,memisc,0.99.31.3,description,1
cran,memoise,2.0.1,renv_lock,102
cran,memoise,2.0.1,description,20
cran,memoise,2.0.0,description,2
cran,memoise,2.0.0,renv_lock,2
cran,memoise,2.0.1,install,1
cran,merTools,0.5.0,renv_lock,1
cran,metR,0.5.0,renv_lock,1
cran,metR,0.15.0,install,1
cran,metadat,1.4-0,renv_lock,1
cran,metafor,2.4-0,renv_lock,2
cran,metafor,2.1-0,description,1
cran,metafor,4.8-0,renv_lock,1
cran,methods,4.1.1,description,1
cran,mgcViz,0.1.4,renv_lock,1
cran,mgcv,1.9-1,renv_lock,38
cran,mgcv,1.9-3,renv_lock,17
cran,mgcv,1.8-42,renv_lock,12
cran,mgcv,1.9-0,renv_lock,11
cran,mgcv,1.8-38,renv_lock,8
cran,mgcv,1.8-41,renv_lock,8
cran,mgcv,1.8-36,renv_lock,3
cran,mgcv,1.9-4,renv_lock,3
cran,mgcv,1.9-0,description,3
cran,mgcv,1.8-31,renv_lock,3
cran,mgcv,1.8-42,description,3
cran,mgcv,1.8-35,renv_lock,3
cran,mgcv,1.8-40,renv_lock,2
cran,mgcv,1.8-28,renv_lock,2
cran,mgcv,1.8-41,description,2
cran,mgcv,1.8.1,install,1
cran,mgcv,1.8-41,install,1
cran,mgcv,1.8-34,renv_lock,1
cran,mgcv,1.8-36,description,1
cran,mgcv,1.8-35,description,1
cran,mi,0.9-96,description,1
cran,mi,0.9-88,description,1
cran,mice,3.16.0,renv_lock,3
cran,mice,3.19.0,renv_lock,3
cran,mice,3.15.0,renv_lock,2
cran,mice,3.11.0,renv_lock,2
cran,mice,3.17.0,renv_lock,1
cran,mice,3.15.0,description,1
cran,mice,3.14.0,renv_lock,1
cran,mice,3.14.0,description,1
cran,mice,3.13.0,renv_lock,1
cran,miceadds,3.11-6,install,1
cran,miceadds,3.11-6,renv_lock,1
cran,miceadds,3.9-14,install,1
cran,microbenchmark,1.5.0,renv_lock,20
cran,microbenchmark,1.4.10,renv_lock,2
cran,microbenchmark,1.5.0,description,1
cran,mime,0.12,renv_lock,65
cran,mime,0.13,renv_lock,46
cran,mime,0.12,description,17
cran,mime,0.10,renv_lock,4
cran,mime,0.13,description,3
cran,mime,0.9,description,2
cran,mime,0.9,renv_lock,2
cran,mime,0.7,renv_lock,2
cran,mime,0.5,description,2
cran,mime,0.12,install,1
cran,mime,0.10,description,1
cran,mime,0.11,renv_lock,1
cran,mime,0.11,description,1
cran,miniUI,0.1.1.1,renv_lock,12
cran,miniUI,0.1.2,renv_lock,6
cran,miniUI,0.1.1.1,description,4
cran,miniUI,0.1.1.1,install,2
cran,miniUI,0.1.2,description,1
cran,minqa,1.2.8,renv_lock,31
cran,minqa,1.2.6,renv_lock,11
cran,minqa,1.2.5,renv_lock,8
cran,minqa,1.2.4,renv_lock,8
cran,minqa,1.2.4,description,6
cran,minqa,1.2.6,description,5
cran,minqa,1.2.7,renv_lock,3
cran,minqa,1.2.5,description,2
cran,minqa,1.2.8,description,1
cran,minqa,1.2.7,install,1
cran,minty,0.0.1,renv_lock,1
cran,mirai,2.6.1,renv_lock,1
cran,mirai,2.6.0,renv_lock,1
cran,mirt,1.45.1,renv_lock,1
cran,misc3d,0.9-1,renv_lock,2
cran,misc3d,0.9-1,description,1
cran,miscTools,0.6-28,renv_lock,6
cran,miscTools,0.6-26,renv_lock,4
cran,miscTools,0.6-26,description,4
cran,miscTools,0.6-30,renv_lock,3
cran,miscTools,0.6-28,description,2
cran,missDiag,1.0.0,description,1
cran,missForest,1.5,description,1
cran,missForest,1.5,renv_lock,1
cran,missRanger,2.6.1,renv_lock,2
cran,mitml,0.4-5,renv_lock,7
cran,mitools,2.4,renv_lock,10
cran,mitools,2.4,description,2
cran,mlapi,0.1.1,renv_lock,1
cran,mlapi,0.1.0,renv_lock,1
cran,mlbench,2.1-6,renv_lock,2
cran,mlbench,2.1-5,description,1
cran,mlbench,2.1-8,description,1
cran,mlbench,2.1-5,renv_lock,1
cran,mlbench,2.1-6,description,1
cran,mlbench,2.1-7,renv_lock,1
cran,mlbench,2.1-3,description,1
cran,mlogit,1.1-1,renv_lock,2
cran,mlogit,1.1-3,renv_lock,1
cran,mlogit,1.1-1,description,1
cran,mlr,2.19.0,renv_lock,1
cran,mlr,2.19.0,description,1
cran,mlr3,0.22.1,renv_lock,3
cran,mlr3,1.3.0,renv_lock,1
cran,mlr3,1.0.0,description,1
cran,mlr3,0.22.1,description,1
cran,mlr3cluster,0.1.11,renv_lock,1
cran,mlr3cluster,0.1.10,description,1
cran,mlr3cluster,0.1.10,renv_lock,1
cran,mlr3data,0.9.0,renv_lock,2
cran,mlr3data,0.9.0,description,1
cran,mlr3filters,0.8.1,renv_lock,2
cran,mlr3filters,0.8.1,description,1
cran,mlr3fselect,1.3.0,renv_lock,1
cran,mlr3fselect,1.2.1,description,1
cran,mlr3fselect,1.2.1,renv_lock,1
cran,mlr3hyperband,0.6.0,renv_lock,2
cran,mlr3hyperband,0.6.0,description,1
cran,mlr3inferr,0.1.0,renv_lock,1
cran,mlr3learners,0.9.0,renv_lock,3
cran,mlr3learners,0.9.0,description,1
cran,mlr3learners,0.14.0,renv_lock,1
cran,mlr3learners,0.12.0,description,1
cran,mlr3mbo,0.2.8,renv_lock,2
cran,mlr3mbo,0.2.8,description,1
cran,mlr3measures,1.0.0,renv_lock,3
cran,mlr3measures,1.0.0,description,2
cran,mlr3measures,1.2.0,renv_lock,1
cran,mlr3misc,0.16.0,renv_lock,3
cran,mlr3misc,0.18.0,description,1
cran,mlr3misc,0.19.0,renv_lock,1
cran,mlr3misc,0.16.0,description,1
cran,mlr3pipelines,0.7.1,renv_lock,2
cran,mlr3pipelines,0.7.1,description,1
cran,mlr3pipelines,0.10.0,renv_lock,1
cran,mlr3tuning,1.3.0,renv_lock,2
cran,mlr3tuning,1.5.1,renv_lock,1
cran,mlr3tuning,1.3.0,description,1
cran,mlr3tuningspaces,0.5.2,renv_lock,2
cran,mlr3tuningspaces,0.5.2,description,1
cran,mlr3verse,0.3.0,renv_lock,1
cran,mlr3verse,0.3.0,description,1
cran,mlr3verse,0.3.1,renv_lock,1
cran,mlr3viz,0.10.0,renv_lock,1
cran,mlr3viz,0.10.1,renv_lock,1
cran,mlr3viz,0.10.0,description,1
cran,mnonr,1.0.0,renv_lock,1
cran,mnormt,2.1.1,renv_lock,10
cran,mnormt,2.1.2,renv_lock,2
cran,mnormt,1.5-5,renv_lock,2
cran,mnormt,2.1.1,description,2
cran,mnormt,2.0.2,renv_lock,1
cran,mockery,0.4.5,description,1
cran,mockr,0.2.2,description,1
cran,modeldata,1.5.1,description,1
cran,modeldata,0.1.1,description,1
cran,modeldata,0.1.1,renv_lock,1
cran,modelenv,0.2.0,description,1
cran,modelenv,0.2.0,renv_lock,1
cran,modelr,0.1.11,renv_lock,72
cran,modelr,0.1.8,renv_lock,15
cran,modelr,0.1.11,description,7
cran,modelr,0.1.10,description,3
cran,modelr,0.1.8,description,3
cran,modelr,0.1.5,renv_lock,2
cran,modelr,0.1.9,renv_lock,1
cran,modelr,0.1.10,renv_lock,1
cran,modelr,0.1.6,description,1
cran,modelsummary,2.3.0,renv_lock,5
cran,modelsummary,2.6.0,renv_lock,5
cran,modelsummary,2.5.0,renv_lock,5
cran,modelsummary,2.1.1,renv_lock,4
cran,modelsummary,1.4.1,renv_lock,2
cran,modelsummary,1.4.2,renv_lock,2
cran,modelsummary,2.4.0,renv_lock,2
cran,modelsummary,1.4.1,install,2
cran,modelsummary,1.4.5,renv_lock,2
cran,modelsummary,1.4.3,install,2
cran,modelsummary,0.9.5,renv_lock,1
cran,modelsummary,2.2.0,renv_lock,1
cran,modelsummary,1.4.2,install,1
cran,modelsummary,2.2.0,description,1
cran,modelsummary,1.3.0,renv_lock,1
cran,modelsummary,1.3.0,description,1
cran,modelsummary,0.10.0,install,1
cran,modelsummary,0.9.4,renv_lock,1
cran,modelsummary,0.2.0,description,1
cran,modelsummary,2.0.0,renv_lock,1
cran,modelsummary,1.2.0,description,1
cran,modelsummary,2.1.1,install,1
cran,modelsummary,1.4.0,renv_lock,1
cran,modelsummary,1.3.0,install,1
cran,modeltools,0.2-23,renv_lock,6
cran,modeltools,0.2-23,description,2
cran,modeltools,0.2-24,renv_lock,2
cran,modeltools,0.2-24,description,1
cran,modi,0.1.3,renv_lock,1
cran,moments,0.14.1,renv_lock,3
cran,moments,0.14.1,install,1
cran,mondate,1.0,description,1
cran,msm,1.6.9,renv_lock,1
cran,msm,1.7,renv_lock,1
cran,msm,1.7.1,renv_lock,1
cran,msm,1.7,description,1
cran,msm,1.6.4,install,1
cran,msm,1.6.9,description,1
cran,multcomp,1.4-28,renv_lock,2
cran,multcomp,1.4-25,renv_lock,2
cran,multcomp,1.4-22,renv_lock,1
cran,multcomp,1.4-30,description,1
cran,multcomp,1.4-22,description,1
cran,multcomp,1.4-18,renv_lock,1
cran,multcomp,1.4-18,description,1
cran,multcomp,1.4-26,renv_lock,1
cran,multcompView,0.1-9,renv_lock,1
cran,multcompView,0.1-10,renv_lock,1
cran,multcompView,0.1-9,description,1
cran,multicool,0.1-12,renv_lock,2
cran,multicool,0.1-12,description,1
cran,multidictR,0.9.0,renv_lock,1
cran,multidplyr,0.1.3,renv_lock,2
cran,multiwayvcov,1.2.3,renv_lock,6
cran,multiwayvcov,1.2.3,description,3
cran,munsell,0.5.0,renv_lock,51
cran,munsell,0.5.1,renv_lock,27
cran,munsell,0.5.0,description,20
cran,munsell,0.5.1,description,4
cran,munsell,0.4.3,description,4
cran,munsell,0.5.1,install,1
cran,mvnfast,0.2.8,renv_lock,2
cran,mvtnorm,1.3-3,renv_lock,13
cran,mvtnorm,1.1-3,renv_lock,5
cran,mvtnorm,1.2-3,renv_lock,4
cran,mvtnorm,1.1-3,description,4
cran,mvtnorm,1.2-4,renv_lock,3
cran,mvtnorm,1.2-2,renv_lock,2
cran,mvtnorm,1.3-1,renv_lock,2
cran,mvtnorm,1.0-11,renv_lock,2
cran,mvtnorm,1.3-6,description,1
cran,mvtnorm,1.3-6,renv_lock,1
cran,mvtnorm,1.3-2,description,1
cran,mvtnorm,1.1.3,install,1
cran,mvtnorm,1.2-3,description,1
cran,mvtnorm,1.0-8,install,1
cran,mvtnorm,1.2-5,renv_lock,1
cran,mvtnorm,1.2-6,renv_lock,1
cran,mvtnorm,1.3-2,renv_lock,1
cran,mvtnorm,1.2-5,description,1
cran,mvtnorm,1.2-4,description,1
cran,mvtnorm,1.3-3,description,1
cran,mvtnormAPI,1.0-0,description,10
cran,nabor,0.5.0,description,1
cran,nabor,0.5.0,renv_lock,1
cran,naniar,1.1.0,renv_lock,3
cran,naniar,0.6.1,renv_lock,1
cran,nanonext,1.8.0,renv_lock,1
cran,nanonext,1.8.1,renv_lock,1
cran,nanotime,0.3.6,description,1
cran,nanotime,0.3.13,description,1
cran,narray,0.5.1,renv_lock,1
cran,narray,0.4.1.1,renv_lock,1
cran,nbpMatching,1.5.1,description,1
cran,nbpMatching,1.5.6,renv_lock,1
cran,ncdf4,1.23,install,1
cran,ncdf4,1.19,renv_lock,1
cran,ncdf4,1.24,renv_lock,1
cran,ncdf4,1.19,description,1
cran,ncdf4,1.22,description,1
cran,ncdf4,1.22,install,1
cran,ncdf4,1.22,renv_lock,1
cran,ncmeta,0.3.5,description,1
cran,ncmeta,0.3.5,renv_lock,1
cran,ndjson,0.8.0,renv_lock,1
cran,neha,0.1.0,description,1
cran,netlit,0.0.2,description,1
cran,netprobitFE,0.1.0.0,description,1
cran,netstat,0.1.2,renv_lock,1
cran,network,1.20.0,description,1
cran,network,1.18.1,description,1
cran,network,1.18.1,renv_lock,1
cran,network,1.13.0,description,1
cran,network,1.17.1,install,1
cran,network,1.18.2,renv_lock,1
cran,networkDynamic,0.11.4,renv_lock,1
cran,networkLite,1.0.5,renv_lock,1
cran,neuralnet,1.44.2,renv_lock,1
cran,newsmap,0.7.4,renv_lock,1
cran,ngramrr,0.2.0,renv_lock,1
cran,ngspatial,1.2-2,install,1
cran,nleqslv,3.3.5,renv_lock,5
cran,nleqslv,3.3.5,description,4
cran,nleqslv,3.3.2,renv_lock,1
cran,nleqslv,3.3.4,description,1
cran,nleqslv,3.3.6,renv_lock,1
cran,nleqslv,3.3.4,renv_lock,1
cran,nleqslv,3.3.3,renv_lock,1
cran,nleqslv,3.3.2,description,1
cran,nlme,3.1-168,renv_lock,25
cran,nlme,3.1-164,renv_lock,22
cran,nlme,3.1-162,renv_lock,14
cran,nlme,3.1-166,renv_lock,10
cran,nlme,3.1-152,renv_lock,8
cran,nlme,3.1-163,renv_lock,8
cran,nlme,3.1-167,renv_lock,7
cran,nlme,3.1-160,renv_lock,6
cran,nlme,3.1-153,renv_lock,6
cran,nlme,3.1-162,description,4
cran,nlme,3.1-169,renv_lock,3
cran,nlme,3.1-160,description,2
