source,collection_id,language,package,n_deposits
dataverse,BJPolS,r,nlstools,1
dataverse,BJPolS,r,shadowtext,1
dataverse,BJPolS,r,arrow,1
dataverse,BJPolS,r,NatParksPalettes,1
dataverse,BJPolS,r,bit64,1
dataverse,BJPolS,r,missForest,1
dataverse,BJPolS,r,BART,1
dataverse,BJPolS,r,basicspace,1
dataverse,BJPolS,r,KMsurv,1
dataverse,BJPolS,r,BRugs,1
dataverse,BJPolS,r,R2OpenBUGS,1
dataverse,BJPolS,r,PBSmodelling,1
dataverse,BJPolS,r,censReg,1
dataverse,BJPolS,r,bucky,1
dataverse,BJPolS,r,installr,1
dataverse,BJPolS,r,bsts,1
dataverse,BJPolS,r,ergm,1
dataverse,BJPolS,r,xergm,1
dataverse,BJPolS,r,rem,1
dataverse,BJPolS,r,btergm,1
dataverse,BJPolS,r,itsadug,1
dataverse,BJPolS,r,shinyjs,1
dataverse,BJPolS,r,shinycssloaders,1
dataverse,BJPolS,r,radiant.data,1
dataverse,BJPolS,r,bbmle,1
dataverse,BJPolS,r,dagitty,1
dataverse,BJPolS,r,ggdag,1
dataverse,BJPolS,r,polycor,1
dataverse,BJPolS,r,wCorr,1
dataverse,BJPolS,r,compute.es,1
dataverse,BJPolS,r,descr,1
dataverse,BJPolS,r,robumeta,1
dataverse,BJPolS,r,ipumsr,1
dataverse,BJPolS,r,lpirfs,1
dataverse,BJPolS,r,ARDL,1
dataverse,BJPolS,r,konfound,1
dataverse,BJPolS,r,fields,1
dataverse,BJPolS,r,animation,1
dataverse,BJPolS,r,jpeg,1
dataverse,BJPolS,r,RATest,1
dataverse,BJPolS,r,hbal,1
dataverse,BJPolS,r,TeachingDemos,1
dataverse,BJPolS,r,frm,1
dataverse,BJPolS,r,frmhet,1
dataverse,BJPolS,r,svglite,1
dataverse,BJPolS,r,DAMisc,1
dataverse,BJPolS,r,emIRT,1
dataverse,BJPolS,r,ppcor,1
dataverse,BJPolS,r,mcmcplots,1
dataverse,BJPolS,r,ggraph,1
dataverse,BJPolS,stata,estout,174
dataverse,BJPolS,stata,coefplot,103
dataverse,BJPolS,stata,outreg2,41
dataverse,BJPolS,stata,reghdfe,21
dataverse,BJPolS,stata,sutex,14
dataverse,BJPolS,stata,grstyle,13
dataverse,BJPolS,stata,combomarginsplot,12
dataverse,BJPolS,stata,rdrobust,11
dataverse,BJPolS,stata,ivreg2,11
dataverse,BJPolS,stata,outreg,10
dataverse,BJPolS,stata,parmest,10
dataverse,BJPolS,stata,ebalance,10
dataverse,BJPolS,stata,fre,10
dataverse,BJPolS,stata,interflex,9
dataverse,BJPolS,stata,clarify,9
dataverse,BJPolS,stata,spmap,9
dataverse,BJPolS,stata,regsave,8
dataverse,BJPolS,stata,ciplot,8
dataverse,BJPolS,stata,cem,7
dataverse,BJPolS,stata,mediation,7
dataverse,BJPolS,stata,unique,6
dataverse,BJPolS,stata,labutil,6
dataverse,BJPolS,stata,xtabond2,6
dataverse,BJPolS,stata,relogit,5
dataverse,BJPolS,stata,sensemakr,5
dataverse,BJPolS,stata,lincomest,5
dataverse,BJPolS,stata,grc1leg2,5
dataverse,BJPolS,stata,cibar,5
dataverse,BJPolS,stata,gtools,5
dataverse,BJPolS,stata,carryforward,5
dataverse,BJPolS,stata,rddensity,5
dataverse,BJPolS,stata,mplotoffset,5
dataverse,BJPolS,stata,boottest,4
dataverse,BJPolS,stata,binscatter,4
dataverse,BJPolS,stata,stop,4
dataverse,BJPolS,stata,balancetable,4
dataverse,BJPolS,stata,firthlogit,4
dataverse,BJPolS,stata,center,3
dataverse,BJPolS,stata,rd,3
dataverse,BJPolS,stata,xtivreg2,3
dataverse,BJPolS,stata,dsconcat,3
dataverse,BJPolS,stata,statastates,3
dataverse,BJPolS,stata,ietoolkit,3
dataverse,BJPolS,stata,fitstat,3
dataverse,BJPolS,stata,cmp,3
dataverse,BJPolS,stata,eclplot,3
dataverse,BJPolS,stata,listtex,3
dataverse,BJPolS,stata,corrtex,2
dataverse,BJPolS,stata,did_multiplegt,2
dataverse,BJPolS,stata,csdid,2
dataverse,BJPolS,stata,missings,2
dataverse,BJPolS,stata,sutex2,2
dataverse,BJPolS,stata,conjoint,2
dataverse,BJPolS,stata,clustse,2
dataverse,BJPolS,stata,ereplace,2
dataverse,BJPolS,stata,geodist,2
dataverse,BJPolS,stata,leebounds,2
dataverse,BJPolS,stata,psmatch2,2
dataverse,BJPolS,stata,mimrgns,2
dataverse,BJPolS,stata,catplot,2
dataverse,BJPolS,stata,nnls,2
dataverse,BJPolS,stata,lomackinlay,2
dataverse,BJPolS,stata,cmogram,2
dataverse,BJPolS,stata,vioplot,2
dataverse,BJPolS,stata,tabplot,2
dataverse,BJPolS,stata,weakivtest,2
dataverse,BJPolS,stata,mipolate,2
dataverse,BJPolS,stata,tabout,2
dataverse,BJPolS,stata,spineplot,2
dataverse,BJPolS,stata,outtable,2
dataverse,BJPolS,stata,ivreghdfe,2
dataverse,BJPolS,stata,kountry,2
dataverse,BJPolS,stata,vreverse,2
dataverse,BJPolS,stata,revrs,2
dataverse,BJPolS,stata,leftalign,2
dataverse,BJPolS,stata,distinct,2
dataverse,BJPolS,stata,gllamm,2
dataverse,BJPolS,stata,asdoc,2
dataverse,BJPolS,stata,ivendog,1
dataverse,BJPolS,stata,gologit2,1
dataverse,BJPolS,stata,sortl,1
dataverse,BJPolS,stata,clusterbs,1
dataverse,BJPolS,stata,heatplot,1
dataverse,BJPolS,stata,texsave,1
dataverse,BJPolS,stata,countyfips,1
dataverse,BJPolS,stata,actest,1
dataverse,BJPolS,stata,extremes,1
dataverse,BJPolS,stata,mixlogit,1
dataverse,BJPolS,stata,nmissing,1
dataverse,BJPolS,stata,mkcorr,1
dataverse,BJPolS,stata,ivdesc,1
dataverse,BJPolS,stata,winsor,1
dataverse,BJPolS,stata,est2tex,1
dataverse,BJPolS,stata,eret2,1
dataverse,BJPolS,stata,lmoments,1
dataverse,BJPolS,stata,egranger,1
dataverse,BJPolS,stata,armadiag,1
dataverse,BJPolS,stata,dynardl,1
dataverse,BJPolS,stata,kpss,1
dataverse,BJPolS,stata,metareg,1
dataverse,BJPolS,stata,isocodes,1
dataverse,BJPolS,stata,wid,1
dataverse,BJPolS,stata,filelist,1
dataverse,BJPolS,stata,scatterfit,1
dataverse,BJPolS,stata,palettes,1
dataverse,BJPolS,stata,mivif,1
dataverse,BJPolS,stata,ppml,1
dataverse,BJPolS,stata,slideplot,1
dataverse,BJPolS,stata,orth_out,1
dataverse,BJPolS,stata,logitfe,1
dataverse,BJPolS,stata,outsum,1
dataverse,BJPolS,stata,xtpqml,1
dataverse,BJPolS,stata,newey2,1
dataverse,BJPolS,stata,bacondecomp,1
dataverse,BJPolS,stata,did_multiplegt_dyn,1
dataverse,BJPolS,stata,did_imputation,1
dataverse,BJPolS,stata,fs,1
dataverse,BJPolS,stata,mat2txt,1
dataverse,BJPolS,stata,isco,1
dataverse,BJPolS,stata,isko,1
dataverse,BJPolS,stata,logout,1
dataverse,BJPolS,stata,ice,1
dataverse,BJPolS,stata,somersd,1
dataverse,BJPolS,stata,bspline,1
dataverse,BJPolS,stata,seqlogit,1
dataverse,BJPolS,stata,firthfit,1
dataverse,BJPolS,stata,lgraph,1
dataverse,BJPolS,stata,rwolf,1
dataverse,BJPolS,stata,shp2dta,1
dataverse,BJPolS,stata,matsort,1
dataverse,BJPolS,stata,xtitsa,1
dataverse,BJPolS,stata,qreg2,1
dataverse,BJPolS,stata,regife,1
dataverse,BJPolS,stata,crossfold,1
dataverse,BJPolS,stata,cvauroc,1
dataverse,BJPolS,stata,krls,1
dataverse,BJPolS,stata,texdoc,1
dataverse,BJPolS,stata,eventstudyinteract,1
dataverse,BJPolS,stata,oaxaca,1
dataverse,BJPolS,stata,fairlie,1
dataverse,BJPolS,stata,kmatch,1
dataverse,BJPolS,stata,xsvmat,1
dataverse,BJPolS,stata,betterbar,1
dataverse,BJPolS,stata,splitvallabels,1
dataverse,BJPolS,stata,stripplot,1
dataverse,BJPolS,stata,r2_mz,1
dataverse,BJPolS,stata,covbal,1
dataverse,BJPolS,stata,diff,1
dataverse,BJPolS,stata,drdid,1
dataverse,BJPolS,stata,ritest,1
dataverse,BJPolS,stata,dataout,1
dataverse,BJPolS,stata,aaplot,1
dataverse,BJPolS,stata,psacalc,1
dataverse,BJPolS,stata,weakiv,1
dataverse,EDCC,python,matplotlib,2
dataverse,EDCC,python,pandas,2
dataverse,EDCC,python,numpy,2
dataverse,EDCC,python,pylab,1
dataverse,EDCC,python,seaborn,1
dataverse,EDCC,python,tqdm,1
dataverse,EDCC,python,transformers,1
dataverse,EDCC,python,torch,1
dataverse,EDCC,r,ggplot2,6
dataverse,EDCC,r,dplyr,6
dataverse,EDCC,r,foreign,5
dataverse,EDCC,r,haven,4
dataverse,EDCC,r,gridExtra,3
dataverse,EDCC,r,car,3
dataverse,EDCC,r,readstata13,2
dataverse,EDCC,r,tidyverse,2
dataverse,EDCC,r,stringr,2
dataverse,EDCC,r,fixest,2
dataverse,EDCC,r,lmtest,2
dataverse,EDCC,r,scales,2
dataverse,EDCC,r,ltm,2
dataverse,EDCC,r,irtoys,2
dataverse,EDCC,r,estimatr,2
dataverse,EDCC,r,doParallel,1
dataverse,EDCC,r,here,1
dataverse,EDCC,r,randomForest,1
dataverse,EDCC,r,MatchIt,1
dataverse,EDCC,r,optmatch,1
dataverse,EDCC,r,readxl,1
dataverse,EDCC,r,lfe,1
dataverse,EDCC,r,stargazer,1
dataverse,EDCC,r,xtable,1
dataverse,EDCC,r,devtools,1
dataverse,EDCC,r,extrafont,1
dataverse,EDCC,r,fwildclusterboot,1
dataverse,EDCC,r,dqrng,1
dataverse,EDCC,r,tidyr,1
dataverse,EDCC,r,purrr,1
dataverse,EDCC,r,broom,1
dataverse,EDCC,r,sandwich,1
dataverse,EDCC,r,labelled,1
dataverse,EDCC,r,modelsummary,1
dataverse,EDCC,r,kableExtra,1
dataverse,EDCC,r,ggpattern,1
dataverse,EDCC,r,plm,1
dataverse,EDCC,r,psych,1
dataverse,EDCC,r,plink,1
dataverse,EDCC,r,mice,1
dataverse,EDCC,r,mfx,1
dataverse,EDCC,r,texreg,1
dataverse,EDCC,r,ICC,1
dataverse,EDCC,r,twosamples,1
dataverse,EDCC,r,GGally,1
dataverse,EDCC,r,survey,1
dataverse,EDCC,r,sp,1
dataverse,EDCC,r,maptools,1
dataverse,EDCC,r,rgdal,1
dataverse,EDCC,r,dismo,1
dataverse,EDCC,r,raster,1
dataverse,EDCC,r,rasterVis,1
dataverse,EDCC,r,rgeos,1
dataverse,EDCC,r,RgoogleMaps,1
dataverse,EDCC,r,choroplethr,1
dataverse,EDCC,r,choroplethrMaps,1
dataverse,EDCC,r,mapproj,1
dataverse,EDCC,r,GISTools,1
dataverse,EDCC,r,maps,1
dataverse,EDCC,r,ggmap,1
dataverse,EDCC,r,showtext,1
dataverse,EDCC,r,vtable,1
dataverse,EDCC,r,writexl,1
dataverse,EDCC,r,rio,1
dataverse,EDCC,r,microsynth,1
dataverse,EDCC,r,Hmisc,1
dataverse,EDCC,r,plyr,1
dataverse,EDCC,stata,estout,73
dataverse,EDCC,stata,coefplot,32
dataverse,EDCC,stata,outreg2,31
dataverse,EDCC,stata,reghdfe,25
dataverse,EDCC,stata,outreg,9
dataverse,EDCC,stata,ivreg2,9
dataverse,EDCC,stata,unique,8
dataverse,EDCC,stata,boottest,8
dataverse,EDCC,stata,ietoolkit,7
dataverse,EDCC,stata,spmap,7
dataverse,EDCC,stata,parmest,7
dataverse,EDCC,stata,ivreghdfe,7
dataverse,EDCC,stata,balancetable,6
dataverse,EDCC,stata,leebounds,6
dataverse,EDCC,stata,binscatter,5
dataverse,EDCC,stata,ritest,5
dataverse,EDCC,stata,shp2dta,5
dataverse,EDCC,stata,pdslasso,4
dataverse,EDCC,stata,asdoc,4
dataverse,EDCC,stata,texdoc,4
dataverse,EDCC,stata,csdid,4
dataverse,EDCC,stata,rdrobust,4
dataverse,EDCC,stata,texsave,4
dataverse,EDCC,stata,cibar,4
dataverse,EDCC,stata,grstyle,4
dataverse,EDCC,stata,distinct,4
dataverse,EDCC,stata,regsave,3
dataverse,EDCC,stata,psacalc,3
dataverse,EDCC,stata,sutex,3
dataverse,EDCC,stata,mat2txt,3
dataverse,EDCC,stata,qqvalue,3
dataverse,EDCC,stata,rddensity,3
dataverse,EDCC,stata,ppmlhdfe,3
dataverse,EDCC,stata,psmatch2,3
dataverse,EDCC,stata,tabout,3
dataverse,EDCC,stata,wyoung,3
dataverse,EDCC,stata,rwolf,3
dataverse,EDCC,stata,gtools,3
dataverse,EDCC,stata,distplot,3
dataverse,EDCC,stata,lassopack,2
dataverse,EDCC,stata,winsor,2
dataverse,EDCC,stata,honestdid,2
dataverse,EDCC,stata,sxpose,2
dataverse,EDCC,stata,rif,2
dataverse,EDCC,stata,did_imputation,2
dataverse,EDCC,stata,qreg2,2
dataverse,EDCC,stata,synth,2
dataverse,EDCC,stata,prodest,2
dataverse,EDCC,stata,winsor2,2
dataverse,EDCC,stata,weakiv,2
dataverse,EDCC,stata,rwolf2,2
dataverse,EDCC,stata,geodist,2
dataverse,EDCC,stata,carryforward,2
dataverse,EDCC,stata,addplot,2
dataverse,EDCC,stata,nsplit,2
dataverse,EDCC,stata,ebalance,2
dataverse,EDCC,stata,orth_out,2
dataverse,EDCC,stata,vselect,1
dataverse,EDCC,stata,wtp,1
dataverse,EDCC,stata,eventdd,1
dataverse,EDCC,stata,rscript,1
dataverse,EDCC,stata,mplotoffset,1
dataverse,EDCC,stata,rforest,1
dataverse,EDCC,stata,xtscc,1
dataverse,EDCC,stata,arhomme,1
dataverse,EDCC,stata,oaxaca,1
dataverse,EDCC,stata,heatplot,1
dataverse,EDCC,stata,psestimate,1
dataverse,EDCC,stata,eventstudyinteract,1
dataverse,EDCC,stata,did2s,1
dataverse,EDCC,stata,didplacebo,1
dataverse,EDCC,stata,mediation,1
dataverse,EDCC,stata,png2rtf,1
dataverse,EDCC,stata,lpdensity,1
dataverse,EDCC,stata,lowyseattleb,1
dataverse,EDCC,stata,diff,1
dataverse,EDCC,stata,univar,1
dataverse,EDCC,stata,table1_mc,1
dataverse,EDCC,stata,statplot,1
dataverse,EDCC,stata,rd,1
dataverse,EDCC,stata,cmogram,1
dataverse,EDCC,stata,lincomest,1
dataverse,EDCC,stata,sensemakr,1
dataverse,EDCC,stata,interflex,1
dataverse,EDCC,stata,eclplot,1
dataverse,EDCC,stata,geoinpoly,1
dataverse,EDCC,stata,xtivreg2,1
dataverse,EDCC,stata,catplot,1
dataverse,EDCC,stata,cem,1
dataverse,EDCC,stata,xtbalance,1
dataverse,EDCC,stata,sdid,1
dataverse,EDCC,stata,xsvmat,1
dataverse,EDCC,stata,smileplot,1
dataverse,EDCC,stata,grqreg,1
dataverse,EDCC,stata,eret2,1
dataverse,EDCC,stata,insheetjson,1
dataverse,EDCC,stata,sxpose2,1
dataverse,EDCC,stata,s2s,1
dataverse,EDCC,stata,parallel,1
dataverse,EDCC,stata,fillmissing,1
dataverse,EDCC,stata,dataout,1
dataverse,EDCC,stata,mhtexp,1
dataverse,EDCC,stata,cmp,1
dataverse,EDCC,stata,personage,1
dataverse,EDCC,stata,zscore06,1
dataverse,EDCC,stata,randcmd,1
dataverse,EDCC,stata,did_multiplegt_old,1
dataverse,EDCC,stata,fre,1
dataverse,EDCC,stata,event_plot,1
dataverse,EDCC,stata,listtab,1
dataverse,EDCC,stata,est2tex,1
dataverse,EDCC,stata,outtable,1
dataverse,EDCC,stata,reclink,1
dataverse,EDCC,stata,avg_effect,1
dataverse,EDCC,stata,dsconcat,1
dataverse,FPA,python,pandas,7
dataverse,FPA,python,matplotlib,6
dataverse,FPA,python,numpy,6
dataverse,FPA,python,nltk,3
dataverse,FPA,python,gensim,3
dataverse,FPA,python,google-api-python-client,2
dataverse,FPA,python,scikit-learn,2
dataverse,FPA,python,requests,2
dataverse,FPA,python,seaborn,2
dataverse,FPA,python,scipy,2
dataverse,FPA,python,tqdm,2
dataverse,FPA,python,spacy,2
dataverse,FPA,python,visual,1
dataverse,FPA,python,statsmodels,1
dataverse,FPA,python,stargazer,1
dataverse,FPA,python,beautifulsoup4,1
dataverse,FPA,python,requests-testadapter,1
dataverse,FPA,python,pdfminer,1
dataverse,FPA,python,sortedcontainers,1
dataverse,FPA,python,sentence-transformers,1
dataverse,FPA,python,bertopic,1
dataverse,FPA,python,hdbscan,1
dataverse,FPA,python,mecab,1
dataverse,FPA,python,unidic-lite,1
dataverse,FPA,python,pyLDAvis,1
dataverse,FPA,python,networkx,1
dataverse,FPA,python,tomotopy,1
dataverse,FPA,r,ggplot2,33
dataverse,FPA,r,dplyr,30
dataverse,FPA,r,stargazer,26
dataverse,FPA,r,foreign,22
dataverse,FPA,r,tidyverse,20
dataverse,FPA,r,MASS,16
dataverse,FPA,r,scales,13
dataverse,FPA,r,tidyr,13
dataverse,FPA,r,ggpubr,13
dataverse,FPA,r,lmtest,11
dataverse,FPA,r,sandwich,11
dataverse,FPA,r,haven,9
dataverse,FPA,r,plyr,9
dataverse,FPA,r,gridExtra,9
dataverse,FPA,r,xtable,8
dataverse,FPA,r,sjPlot,8
dataverse,FPA,r,countrycode,7
dataverse,FPA,r,car,7
dataverse,FPA,r,reshape2,7
dataverse,FPA,r,broom,7
dataverse,FPA,r,psych,7
dataverse,FPA,r,lme4,6
dataverse,FPA,r,nnet,5
dataverse,FPA,r,quanteda,5
dataverse,FPA,r,knitr,5
dataverse,FPA,r,patchwork,5
dataverse,FPA,r,texreg,5
dataverse,FPA,r,survival,5
dataverse,FPA,r,coda,4
dataverse,FPA,r,rstudioapi,4
dataverse,FPA,r,Hmisc,4
dataverse,FPA,r,ggthemes,4
dataverse,FPA,r,cjoint,4
dataverse,FPA,r,readxl,4
dataverse,FPA,r,survey,4
dataverse,FPA,r,stringr,4
dataverse,FPA,r,gmodels,4
dataverse,FPA,r,tibble,4
dataverse,FPA,r,sjmisc,4
dataverse,FPA,r,R2WinBUGS,3
dataverse,FPA,r,rworldmap,3
dataverse,FPA,r,mediation,3
dataverse,FPA,r,arm,3
dataverse,FPA,r,mvtnorm,3
dataverse,FPA,r,Matrix,3
dataverse,FPA,r,jtools,3
dataverse,FPA,r,gtsummary,3
dataverse,FPA,r,modelsummary,3
dataverse,FPA,r,lfe,3
dataverse,FPA,r,MatchIt,3
dataverse,FPA,r,cobalt,3
dataverse,FPA,r,quanteda.textstats,3
dataverse,FPA,r,purrr,3
dataverse,FPA,r,plm,3
dataverse,FPA,r,AER,3
dataverse,FPA,r,memisc,2
dataverse,FPA,r,pscl,2
dataverse,FPA,r,effects,2
dataverse,FPA,r,nlme,2
dataverse,FPA,r,readtext,2
dataverse,FPA,r,dotwhisker,2
dataverse,FPA,r,cregg,2
dataverse,FPA,r,systemfit,2
dataverse,FPA,r,QCA,2
dataverse,FPA,r,devtools,2
dataverse,FPA,r,ggtext,2
dataverse,FPA,r,ggh4x,2
dataverse,FPA,r,estimatr,2
dataverse,FPA,r,cowplot,2
dataverse,FPA,r,lattice,2
dataverse,FPA,r,pcse,2
dataverse,FPA,r,doParallel,2
dataverse,FPA,r,rio,2
dataverse,FPA,r,rms,2
dataverse,FPA,r,rlang,2
dataverse,FPA,r,tidytext,2
dataverse,FPA,r,tm,2
dataverse,FPA,r,tableone,2
dataverse,FPA,r,openxlsx,2
dataverse,FPA,r,summarytools,2
dataverse,FPA,r,ggsci,2
dataverse,FPA,r,readstata13,2
dataverse,FPA,r,zoo,2
dataverse,FPA,r,lubridate,2
dataverse,FPA,r,pastecs,2
dataverse,FPA,r,corrplot,2
dataverse,FPA,r,this.path,2
dataverse,FPA,r,fixest,2
dataverse,FPA,r,ordinal,2
dataverse,FPA,r,norm,2
dataverse,FPA,r,survminer,2
dataverse,FPA,r,GGally,2
dataverse,FPA,r,margins,2
dataverse,FPA,r,interactions,2
dataverse,FPA,r,weights,1
dataverse,FPA,r,anesrake,1
dataverse,FPA,r,rjags,1
dataverse,FPA,r,prob,1
dataverse,FPA,r,e1071,1
dataverse,FPA,r,Zelig,1
dataverse,FPA,r,ZeligChoice,1
dataverse,FPA,r,fields,1
dataverse,FPA,r,qcc,1
dataverse,FPA,r,tseries,1
dataverse,FPA,r,betareg,1
dataverse,FPA,r,mvnormtest,1
dataverse,FPA,r,ltm,1
dataverse,FPA,r,usdm,1
dataverse,FPA,r,plotrix,1
dataverse,FPA,r,multiwayvcov,1
dataverse,FPA,r,colorspace,1
dataverse,FPA,r,xtsum,1
dataverse,FPA,r,httr,1
dataverse,FPA,r,carData,1
dataverse,FPA,r,writexl,1
dataverse,FPA,r,cna,1
dataverse,FPA,r,frscore,1
dataverse,FPA,r,SetMethods,1
dataverse,FPA,r,gplots,1
dataverse,FPA,r,pwr,1
dataverse,FPA,r,FSA,1
dataverse,FPA,r,PanelMatch,1
dataverse,FPA,r,ggplotify,1
dataverse,FPA,r,readr,1
dataverse,FPA,r,conflicted,1
dataverse,FPA,r,foreach,1
dataverse,FPA,r,Lmoments,1
dataverse,FPA,r,RcppArmadillo,1
dataverse,FPA,r,interflex,1
dataverse,FPA,r,rstanarm,1
dataverse,FPA,r,BayesPostEst,1
dataverse,FPA,r,sciplot,1
dataverse,FPA,r,tinytex,1
dataverse,FPA,r,doBy,1
dataverse,FPA,r,XLConnect,1
dataverse,FPA,r,xlsx,1
dataverse,FPA,r,aod,1
dataverse,FPA,r,descr,1
dataverse,FPA,r,DescTools,1
dataverse,FPA,r,wordcloud,1
dataverse,FPA,r,stm,1
dataverse,FPA,r,huxtable,1
dataverse,FPA,r,flextable,1
dataverse,FPA,r,DCchoice,1
dataverse,FPA,r,geomtextpath,1
dataverse,FPA,r,Ecdat,1
dataverse,FPA,r,ggrepel,1
dataverse,FPA,r,qwraps2,1
dataverse,FPA,r,labelled,1
dataverse,FPA,r,asbio,1
dataverse,FPA,r,clusterSEs,1
dataverse,FPA,r,broom.helpers,1
dataverse,FPA,r,effsize,1
dataverse,FPA,r,apa,1
dataverse,FPA,r,vtable,1
dataverse,FPA,r,sf,1
dataverse,FPA,r,rgdal,1
dataverse,FPA,r,maptools,1
dataverse,FPA,r,rgeos,1
dataverse,FPA,r,broom.mixed,1
dataverse,FPA,r,pacman,1
dataverse,FPA,r,data.table,1
dataverse,FPA,r,ggeffects,1
dataverse,FPA,r,reshape,1
dataverse,FPA,r,states,1
dataverse,FPA,r,pltesim,1
dataverse,FPA,r,FindIt,1
dataverse,FPA,r,snow,1
dataverse,FPA,r,igraph,1
dataverse,FPA,r,tidygraph,1
dataverse,FPA,r,ggraph,1
dataverse,FPA,r,maps,1
dataverse,FPA,r,reporttools,1
dataverse,FPA,r,gtools,1
dataverse,FPA,r,magrittr,1
dataverse,FPA,r,statnet,1
dataverse,FPA,r,lmerTest,1
dataverse,FPA,r,marginaleffects,1
dataverse,FPA,r,quanteda.textmodels,1
dataverse,FPA,r,Statamarkdown,1
dataverse,FPA,r,ggpmisc,1
dataverse,FPA,r,signs,1
dataverse,FPA,r,ebal,1
dataverse,FPA,r,Matching,1
dataverse,FPA,r,cat,1
dataverse,FPA,r,sjlabelled,1
dataverse,FPA,r,WeightIt,1
dataverse,FPA,r,optmatch,1
dataverse,FPA,r,RColorBrewer,1
dataverse,FPA,r,robust,1
dataverse,FPA,r,interplot,1
dataverse,FPA,r,abind,1
dataverse,FPA,r,evir,1
dataverse,FPA,r,detectseparation,1
dataverse,FPA,r,brant,1
dataverse,FPA,r,sem,1
dataverse,FPA,r,ivreg,1
dataverse,FPA,r,RItools,1
dataverse,FPA,r,mice,1
dataverse,FPA,r,miceadds,1
dataverse,FPA,r,ggcorrplot,1
dataverse,FPA,r,topicmodels,1
dataverse,FPA,r,ldatuning,1
dataverse,FPA,r,textmineR,1
dataverse,FPA,r,wesanderson,1
dataverse,FPA,r,ape,1
dataverse,FPA,r,gt,1
dataverse,FPA,r,mirt,1
dataverse,FPA,r,Amelia,1
dataverse,FPA,stata,estout,51
dataverse,FPA,stata,coefplot,20
dataverse,FPA,stata,outreg2,17
dataverse,FPA,stata,clarify,11
dataverse,FPA,stata,relogit,8
dataverse,FPA,stata,xtivreg2,4
dataverse,FPA,stata,cmp,4
dataverse,FPA,stata,asdoc,4
dataverse,FPA,stata,fitstat,4
dataverse,FPA,stata,xtscc,3
dataverse,FPA,stata,outreg,3
dataverse,FPA,stata,ivreg2,3
dataverse,FPA,stata,ciplot,2
dataverse,FPA,stata,xsvmat,2
dataverse,FPA,stata,mplotoffset,2
dataverse,FPA,stata,statplot,2
dataverse,FPA,stata,eclplot,2
dataverse,FPA,stata,mylabels,2
dataverse,FPA,stata,pre,2
dataverse,FPA,stata,reghdfe,2
dataverse,FPA,stata,cibar,1
dataverse,FPA,stata,fastcd,1
dataverse,FPA,stata,ttesttable,1
dataverse,FPA,stata,fre,1
dataverse,FPA,stata,normtest,1
dataverse,FPA,stata,delta,1
dataverse,FPA,stata,firthlogit,1
dataverse,FPA,stata,revrs,1
dataverse,FPA,stata,sutex,1
dataverse,FPA,stata,mediation,1
dataverse,FPA,stata,catplot,1
dataverse,FPA,stata,grstyle,1
dataverse,FPA,stata,stripplot,1
dataverse,FPA,stata,combineplot,1
dataverse,FPA,stata,xtabond2,1
dataverse,FPA,stata,acreg,1
dataverse,FPA,stata,ivendog,1
dataverse,FPA,stata,gologit2,1
dataverse,FPA,stata,tabout,1
dataverse,FPA,stata,listtex,1
dataverse,FPA,stata,balancetable,1
dataverse,FPA,stata,mat2txt,1
dataverse,FPA,stata,synth,1
dataverse,FPA,stata,cem,1
dataverse,FPA,stata,parmest,1
dataverse,FPA,stata,khb,1
dataverse,FPA,stata,spmap,1
dataverse,FPA,stata,rangestat,1
dataverse,IOJ,python,numpy,1
dataverse,IOJ,python,scipy,1
dataverse,IOJ,python,pyipopt,1
dataverse,IOJ,python,pandas,1
dataverse,IOJ,python,requests,1
dataverse,IOJ,python,beautifulsoup4,1
dataverse,IOJ,r,dplyr,69
dataverse,IOJ,r,ggplot2,64
dataverse,IOJ,r,stargazer,48
dataverse,IOJ,r,tidyverse,45
dataverse,IOJ,r,foreign,32
dataverse,IOJ,r,lmtest,25
dataverse,IOJ,r,sandwich,23
dataverse,IOJ,r,scales,23
dataverse,IOJ,r,tidyr,23
dataverse,IOJ,r,gridExtra,22
dataverse,IOJ,r,MASS,21
dataverse,IOJ,r,readxl,21
dataverse,IOJ,r,stringr,21
dataverse,IOJ,r,broom,20
dataverse,IOJ,r,data.table,20
dataverse,IOJ,r,haven,19
dataverse,IOJ,r,xtable,19
dataverse,IOJ,r,countrycode,18
dataverse,IOJ,r,plyr,17
dataverse,IOJ,r,reshape2,16
dataverse,IOJ,r,texreg,16
dataverse,IOJ,r,lme4,15
dataverse,IOJ,r,modelsummary,15
dataverse,IOJ,r,ggpubr,15
dataverse,IOJ,r,survival,14
dataverse,IOJ,r,sf,13
dataverse,IOJ,r,lubridate,13
dataverse,IOJ,r,mediation,13
dataverse,IOJ,r,patchwork,12
dataverse,IOJ,r,fixest,12
dataverse,IOJ,r,lfe,12
dataverse,IOJ,r,car,12
dataverse,IOJ,r,RColorBrewer,11
dataverse,IOJ,r,readr,11
dataverse,IOJ,r,plm,10
dataverse,IOJ,r,stm,10
dataverse,IOJ,r,knitr,10
dataverse,IOJ,r,readstata13,10
dataverse,IOJ,r,dotwhisker,10
dataverse,IOJ,r,ggrepel,10
dataverse,IOJ,r,tm,9
dataverse,IOJ,r,marginaleffects,9
dataverse,IOJ,r,Hmisc,9
dataverse,IOJ,r,margins,8
dataverse,IOJ,r,cowplot,8
dataverse,IOJ,r,psych,8
dataverse,IOJ,r,arm,8
