name,language,n_mentions
train,stata,2
frac0,stata,2
GradBoost,stata,2
distributions,stata,2
max_depth,stata,2
n_estimators,stata,2
clf,stata,2
model_name,stata,2
GridDegrees,python,2
YieldModel,python,2
PopProcessor,python,2
IncomeProcessor,python,2
idnr,stata,2
cntrycde,stata,2
public,stata,2
Census_comparison_utilities_new,python,2
GMM_helper,python,2
carer,stata,2
generate_embeddings,python,2
lodown,r,2
seperate,stata,2
sml,stata,2
hv243d,stata,2
sync_paper_outputs,python,2
swapname,stata,2
taxsim27,stata,2
hapr,rmarkdown,2
ACS_data,python,2
DetSimul,python,2
OptStab_IncomeProcess,python,2
stopme,stata,2
dtamkr,python,2
cvt_between,stata,2
cpst,stata,2
dvt_binpg2,stata,2
cvt_new_pm,stata,2
ct_biny2,stata,2
dvt_binpg3,stata,2
cvt_between_mix,stata,2
cvt_biny2,stata,2
sample1,stata,2
major,stata,2
name_clean,stata,2
femaleXMV1_female,stata,2
charisma_winner,stata,2
sponsor_name,stata,2
agestart,stata,2
numb_cosponsors_tenure_59,stata,2
pctbills_cosponsored_opp,stata,2
cosponsor_female,stata,2
cosp_comc,stata,2
cosp_lnpop,stata,2
sponsor_female,stata,2
lnpop,stata,2
pct_black,stata,2
sponsor_party,stata,2
WATER_SEWER_EXPENSE2017,stata,2
mod1_fcts,python,2
hiq,stata,2
raven,stata,2
ldelta,stata,2
no_repeated,stata,2
mask_rows,stata,2
nrows_submatrix,stata,2
XeeX_part,stata,2
Var_Cov,stata,2
tab2docx,stata,2
estimate_model,python,2
log_likelihood_MPEC,python,2
cupid_math_utils,python,2
yogurts,r,2
auction.Rcpp,r,2
r8,stata,2
r9,stata,2
r10,stata,2
nobaselevels,stata,2
mlabels,stata,2
price_X_avg_wealth_2,stata,2
price_X_avg_wealth_3,stata,2
price_X_avg_wealth_4,stata,2
price_X_avg_wealth_5,stata,2
dt_BKW_EWB,stata,2
dt_ET,stata,2
GSSUwtest,stata,2
intscoretest,stata,2
hybrid_nls,stata,2
cutr,r,2
rdob_m,stata,2
rfc822,python,2
UserDict,python,2
encodingdb,python,2
pdfdevice,python,2
test_metrics,python,2
test_web,python,2
test_db,python,2
test_de,python,2
test_en,python,2
test_es,python,2
test_fr,python,2
test_it,python,2
test_nl,python,2
test_text,python,2
test_search,python,2
test_vector,python,2
test_graph,python,2
TClndens_emp_b1950,stata,2
TClndens1_manuf_b1950,stata,2
TClndens1_agr_b1950,stata,2
TClndens1_constr_b1950,stata,2
TClndens1_trade_b1950,stata,2
TClndens1_other_b1950,stata,2
cTClndens_emp_b1950,stata,2
cTClndens1_agr_b1950,stata,2
TClndens_emp_a1950,stata,2
TClndens1_manuf_a1950,stata,2
TClndens1_agr_a1950,stata,2
TClndens1_constr_a1950,stata,2
TClndens1_trade_a1950,stata,2
TClndens1_other_a1950,stata,2
cTClndens_emp_a1950,stata,2
cTClndens1_agr_a1950,stata,2
TC_a1950,stata,2
year_mt_summer1,stata,2
year_railtrack,stata,2
year_lonc1,stata,2
year_mp_winter1,stata,2
npff_county_year2,stata,2
mp_winter1,stata,2
mt_winter1,stata,2
npff_county_year1,stata,2
np_hpot,stata,2
newlocation,stata,2
neworg,stata,2
newown,stata,2
newopen,stata,2
NoF,stata,2
nic3digit,stata,2
nic08_4,stata,2
nic08,stata,2
firmID,stata,2
Inprcode,stata,2
dsl,stata,2
emult2,stata,2
schcode,stata,2
monthsOperation,stata,2
industryFrame5,stata,2
exportshare,stata,2
wkgdays,stata,2
openClosed,stata,2
ownership,stata,2
receiptsRentPlant,stata,2
receiptsRentBuilding,stata,2
receiptsLandRent,stata,2
expenseMaintainBuilding,stata,2
expenseMaintainPlant,stata,2
expenseRentPlant,stata,2
expenseRentBuilding,stata,2
expenseRentLand,stata,2
fixedBuildingGrossAdd,stata,2
fixedBuildingGrossDeduct,stata,2
fixedBuildingNetOpen,stata,2
fixedBuildingNetClose,stata,2
fixedComputerGrossAdd,stata,2
fixedComputerGrossDeduct,stata,2
fixedComputerNetOpen,stata,2
fixedComputerNetClose,stata,2
fixedLandGrossAdd,stata,2
fixedLandGrossDeduct,stata,2
fixedLandNetOpen,stata,2
fixedLandNetClose,stata,2
fixedOtherGrossAdd,stata,2
fixedOtherGrossDeduct,stata,2
fixedOtherNetOpen,stata,2
fixedOtherNetClose,stata,2
fixedPlantGrossAdd,stata,2
fixedPlantGrossDeduct,stata,2
fixedPlantNetOpen,stata,2
fixedPlantNetClose,stata,2
fixedPollutionGrossAdd,stata,2
fixedPollutionGrossDeduct,stata,2
fixedPollutionNetOpen,stata,2
fixedPollutionNetClose,stata,2
fixedTotalGrossAdd,stata,2
fixedTotalGrossDeduct,stata,2
fixedTotalNetOpen,stata,2
fixedTotalNetClose,stata,2
fixedTransportGrossAdd,stata,2
fixedTransportGrossDeduct,stata,2
fixedTransportNetOpen,stata,2
fixedTransportNetClose,stata,2
empContractDays,stata,2
empContractAverage,stata,2
empContractWages,stata,2
empContractBonus,stata,2
empContractProvident,stata,2
empContractWelfare,stata,2
empFemaleDays,stata,2
empFemaleAverage,stata,2
empFemaleWages,stata,2
empFemaleBonus,stata,2
empFemaleProvident,stata,2
empFemaleWelfare,stata,2
empMaleDays,stata,2
empMaleAverage,stata,2
empMaleWages,stata,2
empMaleBonus,stata,2
empMaleProvident,stata,2
empMaleWelfare,stata,2
empOtherDays,stata,2
empOtherAverage,stata,2
empOtherWages,stata,2
empOtherBonus,stata,2
empOtherProvident,stata,2
empOtherWelfare,stata,2
empSuperviseDays,stata,2
empSuperviseAverage,stata,2
empSuperviseWages,stata,2
empSuperviseBonus,stata,2
empSuperviseProvident,stata,2
empSuperviseWelfare,stata,2
empTotalDays,stata,2
empTotalAverage,stata,2
empTotalWages,stata,2
empTotalBonus,stata,2
empTotalProvident,stata,2
empTotalWelfare,stata,2
empUnpaidAverage,stata,2
inputElecPurchaseQuantity,stata,2
inputElecPurchaseValue,stata,2
fuel,stata,2
inputElecGenQuantity,stata,2
eleccons,stata,2
productTotalGrossValue,stata,2
materials,stata,2
workingStockMatsOpen,stata,2
workingStockMatsClose,stata,2
workingStockSFGOpen,stata,2
workingStockSFGClose,stata,2
workingStockFGOpen,stata,2
workingStockFGClose,stata,2
nonelecind,stata,2
sequence,stata,2
_merge,stata,2
full,stata,2
xtdcce2_csa,stata,2
transbreakpoints,stata,2
raster00,python,2
masketeer,python,2
bismaketeer,python,2
rastbyblock,python,2
rastbyblock_expa,python,2
m00m10_p1,python,2
urbancores,python,2
m00m10_p2,python,2
sprawler,python,2
rastbyblock_dis,python,2
fringer,python,2
little_eraser,python,2
indextables,python,2
merger_fringes,python,2
buffer_help,python,2
tempfile_churnprod,stata,2
tempfile_churnmkt,stata,2
LHS,stata,2
https,stata,2
qualrec,stata,2
bartik.weight,r,2
exp_total,stata,2
exp_total2,stata,2
msoffcrypto,python,2
gan_shadish,python,2
employers_all_cow_1982,stata,2
employers_all_cow_1986,stata,2
employers_all_cow_1990,stata,2
employers_all_cow_1994,stata,2
employers_all_cow_2002,stata,2
employers_all_cow_2010,stata,2
Z1,stata,2
ZeeZh,stata,2
netprobitFE,r,2
pwf,stata,2
treat_supply_goal,stata,2
fdhome,stata,2
fincbt_x,stata,2
fedtaxx,stata,2
respstat,stata,2
rec_sport,stata,2
cons_rec,stata,2
characteristics_ptf,stata,2
C_rec_real_per_capita,stata,2
bfe,r,2
tidytweetjson,r,2
res,stata,2
opp_main_w2nd,stata,2
contribution,stata,2
donors,stata,2
bindplyr,r,2
assets,stata,2
rvfplot,stata,2
eliminate_leading_0,stata,2
tostranksum,stata,2
fbri,python,2
rocgold,stata,2
Project_Constants,python,2
UP_Manual_Corrections,python,2
stage_0_database,python,2
stage_0_explanatory_notes,python,2
stage_0_ids_titles,python,2
stage_0_positives,python,2
stage_1_features,python,2
stage_1_negatives,python,2
stage_2_iterative_svm,python,2
stage_3_forecast,python,2
randomForestCI,r,2
gr7,stata,2
csvtable,stata,2
Linear,stata,2
Root,stata,2
presparty,stata,2
partymod,stata,2
partylib,stata,2
cfesdhat2,stata,2
cfesd2party,stata,2
cfesd2modagency,stata,2
cfesd2libagency,stata,2
cfesd2partymodag,stata,2
cfesd2partylibag,stata,2
unifiedpartygovt,stata,2
asymmetric,stata,2
too,stata,2
conservage,stata,2
ncy,stata,2
CORELATION,stata,2
_____________________________________________________________________________________________________________________________________________________________________________________________________,stata,2
Percentiles,stata,2
Largest,stata,2
L_open,stata,2
L2_open,stata,2
L_elec,stata,2
L2_elec,stata,2
L_plural,stata,2
L2_plural,stata,2
L_media,stata,2
L2_media,stata,2
L_ecolib,stata,2
L2_ecolib,stata,2
L_civsoc,stata,2
L2_civsoc,stata,2
L_polstruc,stata,2
L2_polstruc,stata,2
L_elites,stata,2
L2_elites,stata,2
L_corrup,stata,2
L2_corrup,stata,2
L_local,stata,2
L2_local,stata,2
L4_pol_ch_synt,stata,2
L5_pol_ch_synt,stata,2
L6_pol_ch_synt,stata,2
L7_pol_ch_synt,stata,2
L8_pol_ch_synt,stata,2
L9_pol_ch_synt,stata,2
L10_pol_ch_synt,stata,2
L11_pol_ch_synt,stata,2
L12_pol_ch_synt,stata,2
L13_pol_ch_synt,stata,2
Entry_rate_2DIG_Reg_LAG1,stata,2
elct,stata,2
L_elct,stata,2
L2_elct,stata,2
L3_elct,stata,2
gvch,stata,2
L_gvch,stata,2
L2_gvch,stata,2
L3_gvch,stata,2
L_same,stata,2
L2_same,stata,2
L3_same,stata,2
opos,stata,2
L_opos,stata,2
L2_opos,stata,2
L3_opos,stata,2
L2_elct_cum,stata,2
L3_elct_cum,stata,2
L2_gvch_cum,stata,2
L3_gvch_cum,stata,2
L2_same_cum,stata,2
L3_same_cum,stata,2
L2_opos_cum,stata,2
L3_opos_cum,stata,2
L2_pol_ch_synt_cum,stata,2
L3_pol_ch_synt_cum,stata,2
EU1_X_elct_cum_s1,stata,2
EU1_X_elct_cum_s2,stata,2
EU1_X_L_elct_cum_s1,stata,2
EU1_X_L_elct_cum_s2,stata,2
EU1_X_L2_elct_cum_s1,stata,2
EU1_X_L2_elct_cum_s2,stata,2
EU1_X_L3_elct_cum_s1,stata,2
EU1_X_L3_elct_cum_s2,stata,2
EU1_X_gvch_cum_s1,stata,2
EU1_X_gvch_cum_s2,stata,2
EU1_X_L_gvch_cum_s1,stata,2
EU1_X_L_gvch_cum_s2,stata,2
EU1_X_L2_gvch_cum_s1,stata,2
EU1_X_L2_gvch_cum_s2,stata,2
EU1_X_L3_gvch_cum_s1,stata,2
EU1_X_L3_gvch_cum_s2,stata,2
EU1_X_same_cum_s1,stata,2
EU1_X_same_cum_s2,stata,2
EU1_X_L_same_cum_s1,stata,2
EU1_X_L_same_cum_s2,stata,2
EU1_X_L2_same_cum_s1,stata,2
EU1_X_L2_same_cum_s2,stata,2
EU1_X_L3_same_cum_s1,stata,2
EU1_X_L3_same_cum_s2,stata,2
EU1_X_opos_cum_s1,stata,2
EU1_X_opos_cum_s2,stata,2
EU1_X_L_opos_cum_s1,stata,2
EU1_X_L_opos_cum_s2,stata,2
EU1_X_L2_opos_cum_s1,stata,2
EU1_X_L2_opos_cum_s2,stata,2
EU1_X_L3_opos_cum_s1,stata,2
EU1_X_L3_opos_cum_s2,stata,2
EU1_X_pol_ch_synt_cum_s1,stata,2
EU1_X_pol_ch_synt_cum_s2,stata,2
EU1_X_L_pol_ch_synt_cum_s1,stata,2
EU1_X_L_pol_ch_synt_cum_s2,stata,2
EU1_X_L2_pol_ch_synt_cum_s1,stata,2
EU1_X_L2_pol_ch_synt_cum_s2,stata,2
EU1_X_L3_pol_ch_synt_cum_s1,stata,2
EU1_X_L3_pol_ch_synt_cum_s2,stata,2
EU1_X_dem_s1,stata,2
EU1_X_dem_s2,stata,2
EU1_X_L_dem_s1,stata,2
EU1_X_L_dem_s2,stata,2
EU1_X_L2_dem_s1,stata,2
EU1_X_L2_dem_s2,stata,2
EU1_X_L3_dem_s1,stata,2
EU1_X_L3_dem_s2,stata,2
xthausman,stata,2
attnw,stata,2
cjk,stata,2
decision3,stata,2
decision4,stata,2
bprobit,stata,2
hhsmoke,stata,2
pchurch,stata,2
fh,stata,2
nswdgp2,stata,2
residence_accident,stata,2
pct_mip,stata,2
pct_prefs,stata,2
cornyield_quart2,stata,2
multiplot,r,2
there,stata,2
loc_full36_st,stata,2
LOC_full36,stata,2
_Isu_kat_al_1,stata,2
_Isu_schule_0,stata,2
_Isu_ausbila0,stata,2
benefit,stata,2
_Iiza_beruf_1,stata,2
iza_lastalo_durmiss,stata,2
expect_alo,stata,2
iza_lastemp_durmiss,stata,2
expect_empl,stata,2
_Iv61a_3,stata,2
_Iv63a_4,stata,2
v21_1,stata,2
_Iv65_1,stata,2
_Idaloq_0,stata,2
dta2tex,stata,2
openness_st,stata,2
_Isu_schule_1,stata,2
sartpred,stata,2
mlrsq,stata,2
D2,stata,2
sales,stata,2
Peer,stata,2
plottig,stata,2
classifierPickler,python,2
lcapt3licapt1,stata,2
lcapt2licapt3,stata,2
abeclean,stata,2
load_clean_data,python,2
cooccurrence,notebook,2
cooccurrence,python,2
n_1997Xfy04,stata,2
fy04Xcoh95,stata,2
fy05Xcoh95,stata,2
awddte_run,stata,2
postXawddte,stata,2
n_onssipost,stata,2
n_hhdiamt0206,stata,2
LKOFEcGI,stata,2
res_zpv_nr_risks50_week0,stata,2
facetscales,rmarkdown,2
metro,stata,2
muni,stata,2
bound,stata,2
gapt2,stata,2
gapt3,stata,2
_rcs_med21,stata,2
colmaps,r,2
SelectIndices,notebook,2
bar,stata,2
causalToolbox,r,2
forcing,stata,2
rulingp_roadcmpdistrict,stata,2
windiffsh,stata,2
state_ruling_coalition_ex,stata,2
ruling_margin,stata,2
section32,notebook,2
pvenn2,stata,2
zelig,r,2
BEL,stata,2
DEU,stata,2
ESP,stata,2
FRA,stata,2
ITA,stata,2
PRT,stata,2
NLD,stata,2
dmetar,rmarkdown,2
tidytweetjson,rmarkdown,2
Not,stata,2
allstring,stata,2
ERROR_SAMPLE,stata,2
ERROR_CONTROLS,stata,2
_Ipost2008_1,stata,2
_Ipost2012_1,stata,2
_Ipost2016_1,stata,2
stcoxgrp,stata,2
elig_100ft,stata,2
med_jo_emp_comp_rate,stata,2
level,stata,2
set_index_dummes,stata,2
do_recheck_correction,stata,2
do_nonswitch_rep,stata,2
drop_g_estimates,stata,2
rep_iped_ranking_name,stata,2
cons,stata,2
couple,stata,2
ruralcode,stata,2
flexplot,r,2
flexplot,rmarkdown,2
provFormal_prog,stata,2
nonprovFormal_prog,stata,2
totwages_prog,stata,2
cruelty,stata,2
kidnap,stata,2
aug,stata,2
persist_q13,stata,2
other_l,stata,2
ISPtotarrest_2Y_tot,stata,2
ISPtotarrest_FY_tot,stata,2
xxxx,stata,2
https://cran.rstudio.com//src/contrib/Archive/quanteda/quanteda_0.99.12.tar.gz,r,2
partycalls,r,2
https://cran.r-project.org/src/contrib/Archive/inters/inters_0.1.tar.gz,r,2
lpSimPack,r,2
centroid1,stata,2
bricsplus,stata,2
o_MS_SANCTION,stata,2
unique_person_id_sent,stata,2
o_multiplecounts,stata,2
smappR,r,2
military,stata,2
zcorporate_motivation,stata,2
vert,stata,2
WK_exp_abvmedian_B,stata,2
nor2,stata,2
Meritocraticy,stata,2
kld_calc_worker,python,2
SonicScrewdriver,notebook,2
Shaping_L,stata,2
Japanese,stata,2
Load,stata,2
Check,stata,2
v2x_polyarchy,stata,2
dateo,stata,2
ln_sqft_per_lotsize,stata,2
str100,stata,2
lpolyci,stata,2
smnz22,stata,2
smdz22,stata,2
point_sup,python,2
albersusa,r,2
noLOg,stata,2
_byoptnotallowed,stata,2
e_prop_mb,stata,2
RES450,r,2
cpi,stata,2
nicelylabelleddummies,stata,2
Replay,stata,2
ln_ruggedness,stata,2
rainsd,stata,2
_Isu_kat_al_2,stata,2
_Ichild_1,stata,2
risprobit,r,2
cross_validation_time_series,python,2
dataset,stata,2
Expenditures,stata,2
fm_deltaZ1_21,stata,2
fm_deltaZ2_11,stata,2
fm_deltaZ2_31,stata,2
HistTceGD,stata,2
wl_current_l,stata,2
org_fam_possible_l,stata,2
c_suffer_l,stata,2
total_teachers_l,stata,2
stufe_mixed_l,stata,2
class_size_l,stata,2
student_german_l,stata,2
avg_wl_school_l,stata,2
asequation,stata,2
m1,stata,2
m2,stata,2
m3,stata,2
m4,stata,2
coeflabels,stata,2
treat_c_qual,stata,2
treat_non_c_qual,stata,2
ettests,stata,2
weightingmatrix,python,2
StaffMeeting_p0_m1,stata,2
StaffMeeting_p1_m1,stata,2
StaffMeeting_p0_m3,stata,2
StaffMeeting_p1_m3,stata,2
sec34_plots,python,2
KNOWRIGGED,stata,2
BuildStataInputData,python,2
DetermineComparisonStates,python,2
vmtCutoffLow,stata,2
vmtCutoffPrimary,stata,2
vmtCutoffHigh,stata,2
vmtCol,stata,2
vmtPerCapitaCol,stata,2
vmtDummyExtLow,stata,2
vmtDummyExtPrimary,stata,2
vmtDummyExtHigh,stata,2
vmtPerCapitaDummyExtLow,stata,2
vmtPerCapitaDummyExtPrimary,stata,2
vmtPerCapitaDummyExtHigh,stata,2
multienrichjam,r,2
B_l,stata,2
B_r,stata,2
V_l4,stata,2
V_r4,stata,2
C_r,stata,2
w_b_l,stata,2
edups_l,stata,2
B_F,stata,2
sV_T,stata,2
tau_T_cl_l,stata,2
tau_T_cl_r,stata,2
tau_T_bc_l,stata,2
tau_T_bc_r,stata,2
B_F_l,stata,2
B_F_r,stata,2
res_b_l,stata,2
V_T_cl,stata,2
V_T_rb,stata,2
noaxis,stata,2
quanteda.seededlda,r,2
dpirt,r,2
generative_formalism,python,2
nuclearARD,r,2
lsoa,stata,2
LA_code,stata,2
house_type,stata,2
sh_owners_2001,stata,2
sh_nbr_high_qual,stata,2
constrain,stata,2
dir_clear,stata,2
train_configurations,python,2
helper_prepare,python,2
analysis_disagreement_proxies,python,2
xteprobit,stata,2
bdf,stata,2
PlotEyeFix,r,2
PlotEyeScan,r,2
EyeMetrics,r,2
Forthcoming,stata,2
Function_extract_resumes_workexp,python,2
Foreign,stata,2
External,stata,2
Internal,stata,2
MIDs,stata,2
gas2,stata,2
diesel2,stata,2
elec2,stata,2
hy2,stata,2
subs,stata,2
saraj,r,2
sjdensity,stata,2
closeshows5_pre3,stata,2
closeshows5_post4,stata,2
SWITH,stata,2
balanceplot,stata,2
bmlogit,r,2
synthjoint,rmarkdown,2
ccesMRPrun,rmarkdown,2
ccesMRPviz,rmarkdown,2
x_w_all,stata,2
x_h_all,stata,2
x_w_c,stata,2
x_w_e,stata,2
x_h_e,stata,2
x_noLA_all,stata,2
m_noLA_e,stata,2
x_ding_all,stata,2
x_ding_e,stata,2
mcartest,stata,2
ideo5,stata,2
stweib,stata,2
allEffects,r,2
fxns_bunching,python,2
nn_baseline,python,2
hdgen1_hhdage,stata,2
ipv_index_norm,stata,2
poorest,stata,2
poorer,stata,2
middle,stata,2
richer,stata,2
place_residence,stata,2
hedu_cas2,stata,2
cas2_rel2,stata,2
rel2_wi1,stata,2
rel2_wi2,stata,2
rel2_wi3,stata,2
rel2_wi4,stata,2
Unmatched,stata,2
ipv_t,stata,2
nmisc,r,2
sigdig,stata,2
toupper,stata,2
SSN4,stata,2
ml4_ado,stata,2
diet_functions,python,2
replication,stata,2
bio,stata,2
clist,stata,2
bbt12,stata,2
bbk12,stata,2
or_wage_y_ctype_0_renter,stata,2
Bin,stata,2
profileplot,stata,2
shapefile,notebook,2
writesupplycurves,python,2
pivot_definitions,python,2
win32process,python,2
as,python,2
Rcplex2,r,2
sufrep,r,2
vIRT,r,2
wage_mo,stata,2
mthr_ed7,stata,2
goodroadv,stata,2
villageidgis,stata,2
candwinner_pc,stata,2
enop_den_pc,stata,2
term2start,stata,2
term3end1,stata,2
ac_no_b,stata,2
maxvote_2002,stata,2
merge_postdelim,stata,2
project_aft_elec_1yr_exog,stata,2
fivecrorechange1,stata,2
tot_pop_ac,stata,2
u_tot_pop_ac,stata,2
ac_no_gis,stata,2
allot_increase,stata,2
project_aft_elec_2yr,stata,2
project_bef_elec_2yr,stata,2
project_bef_ls_elec_2yr,stata,2
windiffsh_l,stata,2
timetosanction,stata,2
lcmap,python,2
pvwater,python,2
lcmap_agg,python,2
pvwater_agg,python,2
https://cran.r-project.org/src/contrib/dplyr_1.1.4.tar.gz,r,2
https://cran.r-project.org/src/contrib/randomizr_1.0.0.tar.gz,r,2
film,stata,2
pD1,stata,2
lb6,stata,2
Tables,stata,2
everypoliticianR,r,2
weigh_st,stata,2
units,stata,2
goodreads_api_client,python,2
config_secrets,notebook,2
bayesian_subgraphx_python_codes,python,2
choice_models,python,2
urbnthemes,r,2
spatialWeights,r,2
miceadd,r,2
RDDtools,r,2
Activity,stata,2
y_sd,stata,2
x_sd,stata,2
x_iq,stata,2
x_l_min,stata,2
x_l_max,stata,2
x_r_min,stata,2
x_r_max,stata,2
range_l,stata,2
range_r,stata,2
c_bw,stata,2
c_bw_l,stata,2
C_d_l,stata,2
C_d_r,stata,2
d_bw_l,stata,2
d_bw_r,stata,2
b_bw_l,stata,2
b_bw_r,stata,2
h_bw_l,stata,2
h_bw_r,stata,2
d_bw_s,stata,2
b_bw_s,stata,2
h_bw_s,stata,2
d_bw_d,stata,2
b_bw_d,stata,2
h_bw_d,stata,2
h_mserd,stata,2
b_mserd,stata,2
h_msesum,stata,2
b_msesum,stata,2
h_msetwo_l,stata,2
h_msetwo_r,stata,2
b_msetwo_l,stata,2
b_msetwo_r,stata,2
h_msecomb1,stata,2
b_msecomb1,stata,2
h_msecomb2_l,stata,2
h_msecomb2_r,stata,2
b_msecomb2_l,stata,2
b_msecomb2_r,stata,2
cer_b,stata,2
h_cerrd,stata,2
b_cerrd,stata,2
h_cersum,stata,2
h_certwo_l,stata,2
h_certwo_r,stata,2
b_certwo_l,stata,2
b_certwo_r,stata,2
h_cercomb1,stata,2
b_cercomb1,stata,2
h_cercomb2_l,stata,2
h_cercomb2_r,stata,2
b_cercomb2_l,stata,2
b_cercomb2_r,stata,2
wcundec,stata,2
bootcorci,r,2
XX144,stata,2
corrland,stata,2
defcons_ye,stata,2
age0XmaleXkm,stata,2
khds1size,stata,2
aeu1,stata,2
NrSplits,stata,2
Country,stata,2
Stats,stata,2
p50,stata,2
randomizedwaitlist,stata,2
arrests_a_white_muni,stata,2
zaminfluence,r,2
load_climate_parameters,python,2
my_loop_regressions_plain,stata,2
rr_rate_austria,stata,2
left,stata,2
jive,stata,2
colorcor,stata,2
Moremata,stata,2
skellam,python,2
pysch,r,2
tagger,rmarkdown,2
tagger,r,2
high_schools,python,2
class_ranks,python,2
update_and_merge,python,2
tmp_joblib_,python,2
Mayors,stata,2
Politically,stata,2
restrictiveness_fast,notebook,2
becoming,stata,2
pathreg,stata,2
xtjack,stata,2
school,stata,2
town,stata,2
spedeval,stata,2
sped,stata,2
SHOULD,stata,2
Q1constrqA1,stata,2
Q1constrqA2,stata,2
Q1constrqA3,stata,2
Q1constrqA4,stata,2
Q1constrqA5,stata,2
Q1constrqA6,stata,2
Q1constrqA7,stata,2
Q1constrqA8,stata,2
Q1constrqA9,stata,2
Q1constrqB1,stata,2
Q1constrqB2,stata,2
Q1constrqB3,stata,2
Q1constrqG1,stata,2
Q1constrqG2,stata,2
Q1constrqG3,stata,2
Q1constrqK1,stata,2
Q1constrqK2,stata,2
gdpgrowth,stata,2
trade,stata,2
Alex,stata,2
Q2_3pay_reasonqD,stata,2
Q2_3pay_reasonqE,stata,2
Q2_3pay_reasonqF,stata,2
deep,stata,2
python_paths,python,2
eumaps,r,2
alluvialplots,r,2
decl_output_bom_1926,stata,2
dest_sci_1926,stata,2
econ_forex,python,2
tmp,stata,2
pols_gen,stata,2
n_crime2chart_18_38,stata,2
parhigh,stata,2
ruralpop,stata,2
doAzureParallel,r,2
model_testing,python,2
voting_classifier,python,2
SECTION,stata,2
identify_partial_borrowers,notebook,2
temp_contract,stata,2
d_minimum,stata,2
d_codifiable,stata,2
sat,stata,2
phys1,stata,2
important,stata,2
expansion,stata,2
nosleep,stata,2
young_kid,stata,2
workplacemood_unhappy,stata,2
jobchange,stata,2
phys8,stata,2
BIK,stata,2
zipWRUext,r,2
ConsIndShock,python,2
libXw_lfamt,stata,2
hcdb,rmarkdown,2
clusterid,stata,2
spbase,stata,2
_post_vce_rank,stata,2
countreg,r,2
elecinf,stata,2
fFarmland,stata,2
fnFarmIrrig,stata,2
log_ProdGrainsPH,stata,2
mbi_frac_pasture_p,stata,2
fs_iv01_elecinf,stata,2
solve_GP2002,notebook,2
ap_forest,python,2
winn,python,2
wirf,python,2
arb_ports,python,2
coler,rmarkdown,2
caprat,stata,2
low_peace_defpact,stata,2
high_threat_terrMIDxmilpe,stata,2
NameSexRace,r,2
ethnic_wars_area,stata,2
intrastate_battledeaths,stata,2
PTS_A,stata,2
_spline1,stata,2
trade_us_gdp,stata,2
phrasefreq,stata,2
sr,stata,2
numsems,stata,2
econ_dis,stata,2
allearn,stata,2
From,stata,2
_get_gropts,stata,2
log_start,stata,2
esum,stata,2
gunzip,stata,2
ucto,python,2
Psi_lpq,stata,2
Psi_T_lpq,stata,2
Psi_T_rpq,stata,2
Psi_TY_lpq,stata,2
Psi_TY_rpq,stata,2
output_dir,stata,2
mask,stata,2
draw,stata,2
wordlist,stata,2
