id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
47658,DVN/M9KLWI,https://doi.org/10.7910/DVN/M9KLWI,doi,10.7910,/,Harvard Dataverse,2010-02-16,s3://10.7910/DVN/M9KLWI,dataset,dataset
47659,DVN/24503,https://doi.org/10.7910/DVN/24503,doi,10.7910,/,Harvard Dataverse,2014-02-05,s3://10.7910/DVN/24503,dataset,dataset
47660,DVN/QY1ZU0,https://doi.org/10.7910/DVN/QY1ZU0,doi,10.7910,/,Harvard Dataverse,2010-02-16,s3://10.7910/DVN/QY1ZU0,dataset,dataset
47661,DVN/U2XMOY,https://doi.org/10.7910/DVN/U2XMOY,doi,10.7910,/,Harvard Dataverse,2011-03-04,s3://10.7910/DVN/U2XMOY,dataset,dataset
47662,DVN/IRX5WN,https://doi.org/10.7910/DVN/IRX5WN,doi,10.7910,/,Harvard Dataverse,2011-09-12,s3://10.7910/DVN/IRX5WN,dataset,dataset
47663,DVN/HUXDGD,https://doi.org/10.7910/DVN/HUXDGD,doi,10.7910,/,Harvard Dataverse,2010-02-16,s3://1902.1/14269,dataset,dataset
47664,DVN/I8RK9Q,https://doi.org/10.7910/DVN/I8RK9Q,doi,10.7910,/,Harvard Dataverse,2012-06-20,s3://10.7910/DVN/I8RK9Q,dataset,dataset
47665,DVN/QO28VG,https://doi.org/10.7910/DVN/QO28VG,doi,10.7910,/,Harvard Dataverse,2010-03-08,s3://10.7910/DVN/QO28VG,dataset,dataset
47666,DVN/43E9R9,https://doi.org/10.7910/DVN/43E9R9,doi,10.7910,/,Harvard Dataverse,2011-06-08,s3://10.7910/DVN/43E9R9,dataset,dataset
47667,DVN/XJSD0V,https://doi.org/10.7910/DVN/XJSD0V,doi,10.7910,/,Harvard Dataverse,2013-06-04,s3://10.7910/DVN/XJSD0V,dataset,dataset
47668,DVN/669Z5L,https://doi.org/10.7910/DVN/669Z5L,doi,10.7910,/,Harvard Dataverse,2013-03-08,s3://10.7910/DVN/669Z5L,dataset,dataset
47669,DVN/22908,https://doi.org/10.7910/DVN/22908,doi,10.7910,/,Harvard Dataverse,2014-06-13,s3://10.7910/DVN/22908,dataset,dataset
47670,DVN/7QYM4J,https://doi.org/10.7910/DVN/7QYM4J,doi,10.7910,/,Harvard Dataverse,2010-03-04,s3://1902.1/13978,dataset,dataset
47671,DVN/OV2MQZ,https://doi.org/10.7910/DVN/OV2MQZ,doi,10.7910,/,Harvard Dataverse,2010-02-16,s3://1902.1/14261,dataset,dataset
47672,DVN/OXIM9P,https://doi.org/10.7910/DVN/OXIM9P,doi,10.7910,/,Harvard Dataverse,2013-07-23,s3://10.7910/DVN/OXIM9P,dataset,dataset
47674,DVN/V4V0AU,https://doi.org/10.7910/DVN/V4V0AU,doi,10.7910,/,Harvard Dataverse,2013-08-02,s3://10.7910/DVN/V4V0AU,dataset,dataset
47675,DVN/8EYYA2,https://doi.org/10.7910/DVN/8EYYA2,doi,10.7910,/,Harvard Dataverse,2011-07-29,s3://1902.1/16357,dataset,dataset
47676,DVN/IE8P0K,https://doi.org/10.7910/DVN/IE8P0K,doi,10.7910,/,Harvard Dataverse,2013-08-15,s3://10.7910/DVN/IE8P0K,dataset,dataset
47677,DVN/3LOTUL,https://doi.org/10.7910/DVN/3LOTUL,doi,10.7910,/,Harvard Dataverse,2010-02-16,s3://1902.1/13971,dataset,dataset
47678,DVN/XPFGAZ,https://doi.org/10.7910/DVN/XPFGAZ,doi,10.7910,/,Harvard Dataverse,2010-03-04,s3://1902.1/13999,dataset,dataset
47679,DVN/U21JCL,https://doi.org/10.7910/DVN/U21JCL,doi,10.7910,/,Harvard Dataverse,2010-02-16,s3://10.7910/DVN/U21JCL,dataset,dataset
47680,DVN/28729,https://doi.org/10.7910/DVN/28729,doi,10.7910,/,Harvard Dataverse,2015-01-27,s3://10.7910/DVN/28729,dataset,dataset
47681,DVN/8VWE6A,https://doi.org/10.7910/DVN/8VWE6A,doi,10.7910,/,Harvard Dataverse,2010-03-08,s3://10.7910/DVN/8VWE6A,dataset,dataset
