id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
53597,DVN/90RUT5,https://doi.org/10.7910/DVN/90RUT5,doi,10.7910,/,Harvard Dataverse,2009-11-25,s3://10.7910/DVN/90RUT5,dataset,dataset
53598,DVN/BZGWSA,https://doi.org/10.7910/DVN/BZGWSA,doi,10.7910,/,Harvard Dataverse,2011-08-29,s3://1902.1/16473,dataset,dataset
53599,DVN/24564,https://doi.org/10.7910/DVN/24564,doi,10.7910,/,Harvard Dataverse,2014-01-30,s3://10.7910/DVN/24564,dataset,dataset
53600,DVN/23326,https://doi.org/10.7910/DVN/23326,doi,10.7910,/,Harvard Dataverse,2013-11-14,s3://10.7910/DVN/23326,dataset,dataset
53601,DVN/ML0PTA,https://doi.org/10.7910/DVN/ML0PTA,doi,10.7910,/,Harvard Dataverse,2010-01-13,s3://10.7910/DVN/ML0PTA,dataset,dataset
53602,DVN/CBD0NX,https://doi.org/10.7910/DVN/CBD0NX,doi,10.7910,/,Harvard Dataverse,2009-11-25,s3://10.7910/DVN/CBD0NX,dataset,dataset
53603,DVN/VKX3UW,https://doi.org/10.7910/DVN/VKX3UW,doi,10.7910,/,Harvard Dataverse,2010-05-05,s3://10.7910/DVN/VKX3UW,dataset,dataset
53604,DVN/XIYCWC,https://doi.org/10.7910/DVN/XIYCWC,doi,10.7910,/,Harvard Dataverse,2009-11-26,s3://1902.1/13663,dataset,dataset
53605,DVN/D7V4XS,https://doi.org/10.7910/DVN/D7V4XS,doi,10.7910,/,Harvard Dataverse,2009-11-26,s3://10.7910/DVN/D7V4XS,dataset,dataset
53606,DVN/24733,https://doi.org/10.7910/DVN/24733,doi,10.7910,/,Harvard Dataverse,2014-02-12,s3://10.7910/DVN/24733,dataset,dataset
53607,DVN/SXHZKG,https://doi.org/10.7910/DVN/SXHZKG,doi,10.7910,/,Harvard Dataverse,2009-11-26,s3://10.7910/DVN/SXHZKG,dataset,dataset
53608,DVN/CPPDLL,https://doi.org/10.7910/DVN/CPPDLL,doi,10.7910,/,Harvard Dataverse,2012-05-02,s3://10.7910/DVN/CPPDLL,dataset,dataset
53609,DVN/EDFWEL,https://doi.org/10.7910/DVN/EDFWEL,doi,10.7910,/,Harvard Dataverse,2012-06-01,s3://10.7910/DVN/EDFWEL,dataset,dataset
53610,DVN/5JWGBG,https://doi.org/10.7910/DVN/5JWGBG,doi,10.7910,/,Harvard Dataverse,2010-01-13,s3://1902.1/14010,dataset,dataset
53611,DVN/FGZOKK,https://doi.org/10.7910/DVN/FGZOKK,doi,10.7910,/,Harvard Dataverse,2010-01-13,s3://1902.1/13760,dataset,dataset
53612,DVN/27756,https://doi.org/10.7910/DVN/27756,doi,10.7910,/,Harvard Dataverse,2014-11-04,s3://10.7910/DVN/27756,dataset,dataset
53613,DVN/F9Z6GU,https://doi.org/10.7910/DVN/F9Z6GU,doi,10.7910,/,Harvard Dataverse,2009-11-26,s3://10.7910/DVN/F9Z6GU,dataset,dataset
53614,DVN/2OBOG4,https://doi.org/10.7910/DVN/2OBOG4,doi,10.7910,/,Harvard Dataverse,2009-11-25,s3://10.7910/DVN/2OBOG4,dataset,dataset
53615,DVN/SVBG4N,https://doi.org/10.7910/DVN/SVBG4N,doi,10.7910,/,Harvard Dataverse,2009-11-25,s3://1902.1/13765,dataset,dataset
53616,DVN/JLCNIT,https://doi.org/10.7910/DVN/JLCNIT,doi,10.7910,/,Harvard Dataverse,2011-08-29,s3://10.7910/DVN/JLCNIT,dataset,dataset
53617,DVN/27807,https://doi.org/10.7910/DVN/27807,doi,10.7910,/,Harvard Dataverse,2014-11-13,s3://10.7910/DVN/27807,dataset,dataset
53618,DVN/WR78RW,https://doi.org/10.7910/DVN/WR78RW,doi,10.7910,/,Harvard Dataverse,2011-09-19,s3://10.7910/DVN/WR78RW,dataset,dataset
53620,DVN/RUQIXO,https://doi.org/10.7910/DVN/RUQIXO,doi,10.7910,/,Harvard Dataverse,2013-03-07,s3://10.7910/DVN/RUQIXO,dataset,dataset
53621,DVN/GGN5CB,https://doi.org/10.7910/DVN/GGN5CB,doi,10.7910,/,Harvard Dataverse,2012-08-15,s3://1902.1/18679,dataset,dataset
53623,DVN/1IXCFK,https://doi.org/10.7910/DVN/1IXCFK,doi,10.7910,/,Harvard Dataverse,2009-11-25,s3://10.7910/DVN/1IXCFK,dataset,dataset
53624,DVN/DYL91J,https://doi.org/10.7910/DVN/DYL91J,doi,10.7910,/,Harvard Dataverse,2009-11-25,s3://10.7910/DVN/DYL91J,dataset,dataset
53625,DVN/84EP9B,https://doi.org/10.7910/DVN/84EP9B,doi,10.7910,/,Harvard Dataverse,2009-11-25,s3://10.7910/DVN/84EP9B,dataset,dataset
53626,DVN/91YCEE,https://doi.org/10.7910/DVN/91YCEE,doi,10.7910,/,Harvard Dataverse,2009-11-26,s3://10.7910/DVN/91YCEE,dataset,dataset
53627,DVN/0OF1E2,https://doi.org/10.7910/DVN/0OF1E2,doi,10.7910,/,Harvard Dataverse,2009-11-26,s3://10.7910/DVN/0OF1E2,dataset,dataset
53628,DVN/IZRJBU,https://doi.org/10.7910/DVN/IZRJBU,doi,10.7910,/,Harvard Dataverse,2013-02-18,s3://10.7910/DVN/IZRJBU,dataset,dataset
53629,DVN/CDYYC1,https://doi.org/10.7910/DVN/CDYYC1,doi,10.7910,/,Harvard Dataverse,2012-06-25,s3://1902.1/18410,dataset,dataset
53630,DVN/Q0OIJQ,https://doi.org/10.7910/DVN/Q0OIJQ,doi,10.7910,/,Harvard Dataverse,2009-11-26,s3://1902.1/13841,dataset,dataset
2672239,DVN/YUFWBJ,https://doi.org/10.7910/DVN/YUFWBJ,doi,10.7910,/,Harvard Dataverse,2015-05-08,s3://10.7910/DVN/YUFWBJ,dataset,dataset
2678153,DVN/38YU1I,https://doi.org/10.7910/DVN/38YU1I,doi,10.7910,/,Harvard Dataverse,2015-05-20,s3://10.7910/DVN/38YU1I,dataset,dataset
2680087,DVN/M2GAQ6,https://doi.org/10.7910/DVN/M2GAQ6,doi,10.7910,/,Harvard Dataverse,2015-07-13,s3://dvn-cloud:10.7910/DVN/M2GAQ6,dataset,dataset
