id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
3137678,DVN/DGVYLR,https://doi.org/10.7910/DVN/DGVYLR,doi,10.7910,/,Harvard Dataverse,2018-03-28,s3://10.7910/DVN/DGVYLR,dataset,dataset
3138996,DVN/GCACQG,https://doi.org/10.7910/DVN/GCACQG,doi,10.7910,/,Harvard Dataverse,2018-04-02,s3://10.7910/DVN/GCACQG,dataset,dataset
3139001,DVN/92UDQH,https://doi.org/10.7910/DVN/92UDQH,doi,10.7910,/,Harvard Dataverse,2018-04-02,s3://10.7910/DVN/92UDQH,dataset,dataset
3140187,DVN/YAYEXN,https://doi.org/10.7910/DVN/YAYEXN,doi,10.7910,/,Harvard Dataverse,2018-04-04,s3://10.7910/DVN/YAYEXN,dataset,dataset
3140327,DVN/4XQUKB,https://doi.org/10.7910/DVN/4XQUKB,doi,10.7910,/,Harvard Dataverse,2018-04-13,s3://10.7910/DVN/4XQUKB,dataset,dataset
3142192,DVN/AKM97Q,https://doi.org/10.7910/DVN/AKM97Q,doi,10.7910,/,Harvard Dataverse,2018-04-13,s3://10.7910/DVN/AKM97Q,dataset,dataset
3148011,DVN/HHFTOT,https://doi.org/10.7910/DVN/HHFTOT,doi,10.7910,/,Harvard Dataverse,2022-04-27,s3://10.7910/DVN/HHFTOT,dataset,dataset
3148012,DVN/PJULHF,https://doi.org/10.7910/DVN/PJULHF,doi,10.7910,/,Harvard Dataverse,2022-04-27,s3://10.7910/DVN/PJULHF,dataset,dataset
3148015,DVN/G6PAPV,https://doi.org/10.7910/DVN/G6PAPV,doi,10.7910,/,Harvard Dataverse,2019-04-19,s3://10.7910/DVN/G6PAPV,dataset,dataset
3148017,DVN/K6TKBQ,https://doi.org/10.7910/DVN/K6TKBQ,doi,10.7910,/,Harvard Dataverse,2022-04-27,s3://10.7910/DVN/K6TKBQ,dataset,dataset
3178914,DVN/JERCL1,https://doi.org/10.7910/DVN/JERCL1,doi,10.7910,/,Harvard Dataverse,2018-06-28,s3://10.7910/DVN/JERCL1,dataset,dataset
3178931,DVN/GSY2TA,https://doi.org/10.7910/DVN/GSY2TA,doi,10.7910,/,Harvard Dataverse,2018-06-28,s3://10.7910/DVN/GSY2TA,dataset,dataset
3178954,DVN/COEPP1,https://doi.org/10.7910/DVN/COEPP1,doi,10.7910,/,Harvard Dataverse,2018-06-28,s3://10.7910/DVN/COEPP1,dataset,dataset
3178958,DVN/ETNFCY,https://doi.org/10.7910/DVN/ETNFCY,doi,10.7910,/,Harvard Dataverse,2018-06-28,s3://10.7910/DVN/ETNFCY,dataset,dataset
3179163,DVN/VPZZCQ,https://doi.org/10.7910/DVN/VPZZCQ,doi,10.7910,/,Harvard Dataverse,2018-06-28,s3://10.7910/DVN/VPZZCQ,dataset,dataset
3179196,DVN/JCL4GT,https://doi.org/10.7910/DVN/JCL4GT,doi,10.7910,/,Harvard Dataverse,2018-06-28,s3://10.7910/DVN/JCL4GT,dataset,dataset
3179934,DVN/RHLJCR,https://doi.org/10.7910/DVN/RHLJCR,doi,10.7910,/,Harvard Dataverse,2018-06-28,s3://10.7910/DVN/RHLJCR,dataset,dataset
3180112,DVN/N6CT4V,https://doi.org/10.7910/DVN/N6CT4V,doi,10.7910,/,Harvard Dataverse,2018-06-28,s3://10.7910/DVN/N6CT4V,dataset,dataset
3180207,DVN/QJP7R3,https://doi.org/10.7910/DVN/QJP7R3,doi,10.7910,/,Harvard Dataverse,2018-06-28,s3://10.7910/DVN/QJP7R3,dataset,dataset
3181446,DVN/WWGLRS,https://doi.org/10.7910/DVN/WWGLRS,doi,10.7910,/,Harvard Dataverse,2018-06-28,s3://10.7910/DVN/WWGLRS,dataset,dataset
3182260,DVN/HT1WSA,https://doi.org/10.7910/DVN/HT1WSA,doi,10.7910,/,Harvard Dataverse,2018-07-05,s3://10.7910/DVN/HT1WSA,dataset,dataset
3182274,DVN/KDT7ZK,https://doi.org/10.7910/DVN/KDT7ZK,doi,10.7910,/,Harvard Dataverse,2018-07-05,s3://10.7910/DVN/KDT7ZK,dataset,dataset
3182278,DVN/UPBIE0,https://doi.org/10.7910/DVN/UPBIE0,doi,10.7910,/,Harvard Dataverse,2018-07-05,s3://10.7910/DVN/UPBIE0,dataset,dataset
