id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
2866990,DVN/YWO87E,https://doi.org/10.7910/DVN/YWO87E,doi,10.7910,/,Harvard Dataverse,2016-08-30,s3://10.7910/DVN/YWO87E,dataset,dataset
2886558,DVN/SAJCVL,https://doi.org/10.7910/DVN/SAJCVL,doi,10.7910,/,Harvard Dataverse,2016-09-15,s3://10.7910/DVN/SAJCVL,dataset,dataset
2887186,DVN/I2CZQY,https://doi.org/10.7910/DVN/I2CZQY,doi,10.7910,/,Harvard Dataverse,2016-09-21,s3://10.7910/DVN/I2CZQY,dataset,dataset
2887325,DVN/CC2AU2,https://doi.org/10.7910/DVN/CC2AU2,doi,10.7910,/,Harvard Dataverse,2016-09-24,s3://10.7910/DVN/CC2AU2,dataset,dataset
2903682,DVN/IQHZKB,https://doi.org/10.7910/DVN/IQHZKB,doi,10.7910,/,Harvard Dataverse,2016-10-24,s3://dvn-cloud:10.7910/DVN/IQHZKB,dataset,dataset
2904113,DVN/KAJNYY,https://doi.org/10.7910/DVN/KAJNYY,doi,10.7910,/,Harvard Dataverse,2016-10-24,s3://10.7910/DVN/KAJNYY,dataset,dataset
2905714,DVN/O4WC1N,https://doi.org/10.7910/DVN/O4WC1N,doi,10.7910,/,Harvard Dataverse,2016-10-24,s3://10.7910/DVN/O4WC1N,dataset,dataset
2905731,DVN/6UHIH3,https://doi.org/10.7910/DVN/6UHIH3,doi,10.7910,/,Harvard Dataverse,2016-10-24,s3://10.7910/DVN/6UHIH3,dataset,dataset
2917546,DVN/AUKZLS,https://doi.org/10.7910/DVN/AUKZLS,doi,10.7910,/,Harvard Dataverse,2016-11-14,s3://dvn-cloud:10.7910/DVN/AUKZLS,dataset,dataset
2961016,DVN/IG8JVL,https://doi.org/10.7910/DVN/IG8JVL,doi,10.7910,/,Harvard Dataverse,2016-11-21,s3://10.7910/DVN/IG8JVL,dataset,dataset
2961044,DVN/GVNEI2,https://doi.org/10.7910/DVN/GVNEI2,doi,10.7910,/,Harvard Dataverse,2016-11-21,s3://10.7910/DVN/GVNEI2,dataset,dataset
2961799,DVN/Z02C8Y,https://doi.org/10.7910/DVN/Z02C8Y,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/Z02C8Y,dataset,dataset
2964056,DVN/TQYZ4O,https://doi.org/10.7910/DVN/TQYZ4O,doi,10.7910,/,Harvard Dataverse,2016-12-09,s3://10.7910/DVN/TQYZ4O,dataset,dataset
2964419,DVN/E2CEP5,https://doi.org/10.7910/DVN/E2CEP5,doi,10.7910,/,Harvard Dataverse,2016-12-14,s3://dvn-cloud:10.7910/DVN/E2CEP5,dataset,dataset
2966291,DVN/20HOBW,https://doi.org/10.7910/DVN/20HOBW,doi,10.7910,/,Harvard Dataverse,2017-01-04,s3://10.7910/DVN/20HOBW,dataset,dataset
2968611,DVN/8K9BBR,https://doi.org/10.7910/DVN/8K9BBR,doi,10.7910,/,Harvard Dataverse,2017-01-02,s3://dvn-cloud:10.7910/DVN/8K9BBR,dataset,dataset
2968896,DVN/ULQCQ6,https://doi.org/10.7910/DVN/ULQCQ6,doi,10.7910,/,Harvard Dataverse,2017-01-13,s3://10.7910/DVN/ULQCQ6,dataset,dataset
2969042,DVN/PBGCOX,https://doi.org/10.7910/DVN/PBGCOX,doi,10.7910,/,Harvard Dataverse,2017-01-05,s3://dvn-cloud:10.7910/DVN/PBGCOX,dataset,dataset
2969851,DVN/IYAX3D,https://doi.org/10.7910/DVN/IYAX3D,doi,10.7910,/,Harvard Dataverse,2017-01-10,s3://10.7910/DVN/IYAX3D,dataset,dataset
2999804,DVN/VIIGNZ,https://doi.org/10.7910/DVN/VIIGNZ,doi,10.7910,/,Harvard Dataverse,2017-02-09,s3://10.7910/DVN/VIIGNZ,dataset,dataset
3000313,DVN/JCXMZD,https://doi.org/10.7910/DVN/JCXMZD,doi,10.7910,/,Harvard Dataverse,2017-02-09,s3://10.7910/DVN/JCXMZD,dataset,dataset
3001567,DVN/TXY7OY,https://doi.org/10.7910/DVN/TXY7OY,doi,10.7910,/,Harvard Dataverse,2017-03-31,s3://10.7910/DVN/TXY7OY,dataset,dataset
3003563,DVN/7WIRJ7,https://doi.org/10.7910/DVN/7WIRJ7,doi,10.7910,/,Harvard Dataverse,2017-02-28,s3://dvn-cloud:10.7910/DVN/7WIRJ7,dataset,dataset
3007866,DVN/ACUCBV,https://doi.org/10.7910/DVN/ACUCBV,doi,10.7910,/,Harvard Dataverse,2017-03-22,s3://10.7910/DVN/ACUCBV,dataset,dataset
3008705,DVN/WOHUFP,https://doi.org/10.7910/DVN/WOHUFP,doi,10.7910,/,Harvard Dataverse,2017-03-31,s3://dvn-cloud:10.7910/DVN/WOHUFP,dataset,dataset
3011180,DVN/DCIWA5,https://doi.org/10.7910/DVN/DCIWA5,doi,10.7910,/,Harvard Dataverse,2017-04-06,s3://10.7910/DVN/DCIWA5,dataset,dataset
3011526,DVN/SDDXRT,https://doi.org/10.7910/DVN/SDDXRT,doi,10.7910,/,Harvard Dataverse,2017-04-27,s3://10.7910/DVN/SDDXRT,dataset,dataset
3012638,DVN/6ZBJMW,https://doi.org/10.7910/DVN/6ZBJMW,doi,10.7910,/,Harvard Dataverse,2017-04-27,s3://dvn-cloud:10.7910/DVN/6ZBJMW,dataset,dataset
