id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
52968,DVN/T1WGWG,https://doi.org/10.7910/DVN/T1WGWG,doi,10.7910,/,Harvard Dataverse,2012-10-29,s3://10.7910/DVN/T1WGWG,dataset,dataset
52969,DVN/26457,https://doi.org/10.7910/DVN/26457,doi,10.7910,/,Harvard Dataverse,2014-06-10,s3://10.7910/DVN/26457,dataset,dataset
52970,DVN/AARL5V,https://doi.org/10.7910/DVN/AARL5V,doi,10.7910,/,Harvard Dataverse,2012-10-29,s3://10.7910/DVN/AARL5V,dataset,dataset
52971,DVN/NY6NSO,https://doi.org/10.7910/DVN/NY6NSO,doi,10.7910,/,Harvard Dataverse,2012-06-15,s3://10.7910/DVN/NY6NSO,dataset,dataset
52972,DVN/XDUWWY,https://doi.org/10.7910/DVN/XDUWWY,doi,10.7910,/,Harvard Dataverse,2013-09-05,s3://10.7910/DVN/XDUWWY,dataset,dataset
52973,DVN/PBAW0O,https://doi.org/10.7910/DVN/PBAW0O,doi,10.7910,/,Harvard Dataverse,2012-10-29,s3://10.7910/DVN/PBAW0O,dataset,dataset
52974,DVN/26516,https://doi.org/10.7910/DVN/26516,doi,10.7910,/,Harvard Dataverse,2014-06-14,s3://10.7910/DVN/26516,dataset,dataset
52975,DVN/27293,https://doi.org/10.7910/DVN/27293,doi,10.7910,/,Harvard Dataverse,2014-09-08,s3://10.7910/DVN/27293,dataset,dataset
52976,DVN/193ZDD,https://doi.org/10.7910/DVN/193ZDD,doi,10.7910,/,Harvard Dataverse,2015-05-13,s3://10.7910/DVN/193ZDD,dataset,dataset
52977,DVN/FHOJ3L,https://doi.org/10.7910/DVN/FHOJ3L,doi,10.7910,/,Harvard Dataverse,2013-08-27,s3://10.7910/DVN/FHOJ3L,dataset,dataset
52978,DVN/26570,https://doi.org/10.7910/DVN/26570,doi,10.7910,/,Harvard Dataverse,2014-06-24,s3://10.7910/DVN/26570,dataset,dataset
