collection_id,source,dataset_id,persistent_id,protocol,authority,identifier,publication_date
restat,dataverse,,https://doi.org/10.7910/DVN/KSPAQI,doi,10.7910,DVN/KSPAQI,2020-01-31
restat,dataverse,,https://doi.org/10.7910/DVN/MTCDFC,doi,10.7910,DVN/MTCDFC,2020-01-22
restat,dataverse,,https://doi.org/10.7910/DVN/KYZ6JR,doi,10.7910,DVN/KYZ6JR,2020-05-18
restat,dataverse,,https://doi.org/10.7910/DVN/GGW9CH,doi,10.7910,DVN/GGW9CH,2020-10-08
restat,dataverse,,https://doi.org/10.7910/DVN/ZFC44M,doi,10.7910,DVN/ZFC44M,2021-05-18
restat,dataverse,,https://doi.org/10.7910/DVN/SQFG9J,doi,10.7910,DVN/SQFG9J,2024-01-16
restat,dataverse,,https://doi.org/10.7910/DVN/RLCDQM,doi,10.7910,DVN/RLCDQM,2010-11-23
restat,dataverse,,https://doi.org/10.7910/DVN/27394,doi,10.7910,DVN/27394,2015-01-16
restat,dataverse,,https://doi.org/10.7910/DVN/27106,doi,10.7910,DVN/27106,2014-11-21
restat,dataverse,,https://doi.org/10.7910/DVN/23304,doi,10.7910,DVN/23304,2013-11-14
restat,dataverse,,https://doi.org/10.7910/DVN/26059,doi,10.7910,DVN/26059,2014-05-21
restat,dataverse,,https://doi.org/10.7910/DVN/OWE9CV,doi,10.7910,DVN/OWE9CV,2012-05-15
restat,dataverse,,https://doi.org/10.7910/DVN/JZKKZB,doi,10.7910,DVN/JZKKZB,2016-06-08
restat,dataverse,,https://doi.org/10.7910/DVN/UGHQLX,doi,10.7910,DVN/UGHQLX,2015-11-17
restat,dataverse,,https://doi.org/10.7910/DVN/C8UDDL,doi,10.7910,DVN/C8UDDL,2021-02-24
restat,dataverse,,https://doi.org/10.7910/DVN/IZA0UB,doi,10.7910,DVN/IZA0UB,2011-01-14
restat,dataverse,,https://doi.org/10.7910/DVN/29144,doi,10.7910,DVN/29144,2015-03-04
restat,dataverse,,https://doi.org/10.7910/DVN/IEAWD5,doi,10.7910,DVN/IEAWD5,2012-08-17
restat,dataverse,,https://doi.org/10.7910/DVN/FYCLRC,doi,10.7910,DVN/FYCLRC,2012-04-11
restat,dataverse,,https://doi.org/10.7910/DVN/23186,doi,10.7910,DVN/23186,2013-11-05
restat,dataverse,,https://doi.org/10.7910/DVN/QA1IDU,doi,10.7910,DVN/QA1IDU,2023-10-31
restat,dataverse,,https://doi.org/10.7910/DVN/WG9KVF,doi,10.7910,DVN/WG9KVF,2022-01-18
restat,dataverse,,https://doi.org/10.7910/DVN/5OA7MU,doi,10.7910,DVN/5OA7MU,2021-04-14
restat,dataverse,,https://doi.org/10.7910/DVN/LWVAKX,doi,10.7910,DVN/LWVAKX,2020-09-21
restat,dataverse,,https://doi.org/10.7910/DVN/F26FNK,doi,10.7910,DVN/F26FNK,2018-01-19
restat,dataverse,,https://doi.org/10.7910/DVN/IGD4BN,doi,10.7910,DVN/IGD4BN,2017-10-25
restat,dataverse,,https://doi.org/10.7910/DVN/F8RFXE,doi,10.7910,DVN/F8RFXE,2023-11-20
restat,dataverse,,https://doi.org/10.7910/DVN/3MJ7IR,doi,10.7910,DVN/3MJ7IR,2018-12-07
restat,dataverse,,https://doi.org/10.7910/DVN/4GT3U3,doi,10.7910,DVN/4GT3U3,2020-02-03
restat,dataverse,,https://doi.org/10.7910/DVN/SNETL6,doi,10.7910,DVN/SNETL6,2019-12-19
restat,dataverse,,https://doi.org/10.7910/DVN/I9IYWY,doi,10.7910,DVN/I9IYWY,2023-11-16
restat,dataverse,,https://doi.org/10.7910/DVN/L1PJNW,doi,10.7910,DVN/L1PJNW,2016-10-05
restat,dataverse,,https://doi.org/10.7910/DVN/KRUVIQ,doi,10.7910,DVN/KRUVIQ,2019-04-17
restat,dataverse,,https://doi.org/10.7910/DVN/UYHHFS,doi,10.7910,DVN/UYHHFS,2018-05-11
restat,dataverse,,https://doi.org/10.7910/DVN/UWXULC,doi,10.7910,DVN/UWXULC,2020-10-26
restat,dataverse,,https://doi.org/10.7910/DVN/W2FWN0,doi,10.7910,DVN/W2FWN0,2020-06-15
restat,dataverse,,https://doi.org/10.7910/DVN/O55EYQ,doi,10.7910,DVN/O55EYQ,2021-08-18
restat,dataverse,,https://doi.org/10.7910/DVN/EJUHKT,doi,10.7910,DVN/EJUHKT,2015-08-10
restat,dataverse,,https://doi.org/10.7910/DVN/WMW4SI,doi,10.7910,DVN/WMW4SI,2015-11-18
restat,dataverse,,https://doi.org/10.7910/DVN/6TC8RO,doi,10.7910,DVN/6TC8RO,2015-09-10
restat,dataverse,,https://doi.org/10.7910/DVN/72C3NP,doi,10.7910,DVN/72C3NP,2016-04-11
restat,dataverse,,https://doi.org/10.7910/DVN/IUJ3VZ,doi,10.7910,DVN/IUJ3VZ,2016-05-04
restat,dataverse,,https://doi.org/10.7910/DVN/NJH7YO,doi,10.7910,DVN/NJH7YO,2011-01-14
restat,dataverse,,https://doi.org/10.7910/DVN/WM6SDZ,doi,10.7910,DVN/WM6SDZ,2013-09-05
restat,dataverse,,https://doi.org/10.7910/DVN/TUXWCQ,doi,10.7910,DVN/TUXWCQ,2012-08-17
restat,dataverse,,https://doi.org/10.7910/DVN/26412,doi,10.7910,DVN/26412,2014-07-17
restat,dataverse,,https://doi.org/10.7910/DVN/26410,doi,10.7910,DVN/26410,2014-07-17
restat,dataverse,,https://doi.org/10.7910/DVN/45VM4F,doi,10.7910,DVN/45VM4F,2013-04-15
restat,dataverse,,https://doi.org/10.7910/DVN/25293,doi,10.7910,DVN/25293,2014-04-02
restat,dataverse,,https://doi.org/10.7910/DVN/27088,doi,10.7910,DVN/27088,2015-01-16
restat,dataverse,,https://doi.org/10.7910/DVN/7VSTUV,doi,10.7910,DVN/7VSTUV,2012-08-01
restat,dataverse,,https://doi.org/10.7910/DVN/27409,doi,10.7910,DVN/27409,2014-09-29
restat,dataverse,,https://doi.org/10.7910/DVN/28639,doi,10.7910,DVN/28639,2015-03-26
restat,dataverse,,https://doi.org/10.7910/DVN/24305,doi,10.7910,DVN/24305,2014-01-22
restat,dataverse,,https://doi.org/10.7910/DVN/27349,doi,10.7910,DVN/27349,2015-03-26
restat,dataverse,,https://doi.org/10.7910/DVN/VIHWTY,doi,10.7910,DVN/VIHWTY,2012-05-23
restat,dataverse,,https://doi.org/10.7910/DVN/5TNQIV,doi,10.7910,DVN/5TNQIV,2010-12-13
restat,dataverse,,https://doi.org/10.7910/DVN/8PX4XD,doi,10.7910,DVN/8PX4XD,2012-08-17
restat,dataverse,,https://doi.org/10.7910/DVN/UIVLGH,doi,10.7910,DVN/UIVLGH,2013-09-05
restat,dataverse,,https://doi.org/10.7910/DVN/27313,doi,10.7910,DVN/27313,2016-01-13
restat,dataverse,,https://doi.org/10.7910/DVN/ZDZBH0,doi,10.7910,DVN/ZDZBH0,2023-12-20
restat,dataverse,,https://doi.org/10.7910/DVN/MMK2NZ,doi,10.7910,DVN/MMK2NZ,2018-02-09
restat,dataverse,,https://doi.org/10.7910/DVN/FGBZCK,doi,10.7910,DVN/FGBZCK,2018-02-21
restat,dataverse,,https://doi.org/10.7910/DVN/XRZVED,doi,10.7910,DVN/XRZVED,2019-11-04
restat,dataverse,,https://doi.org/10.7910/DVN/15KKQX,doi,10.7910,DVN/15KKQX,2019-07-17
restat,dataverse,,https://doi.org/10.7910/DVN/DCA9QW,doi,10.7910,DVN/DCA9QW,2019-07-24
restat,dataverse,,https://doi.org/10.7910/DVN/GIASIB,doi,10.7910,DVN/GIASIB,2019-09-30
restat,dataverse,,https://doi.org/10.7910/DVN/DO8ZS4,doi,10.7910,DVN/DO8ZS4,2022-02-01
restat,dataverse,,https://doi.org/10.7910/DVN/27461,doi,10.7910,DVN/27461,2015-01-23
restat,dataverse,,https://doi.org/10.7910/DVN/G2E8G3,doi,10.7910,DVN/G2E8G3,2012-05-09
restat,dataverse,,https://doi.org/10.7910/DVN/23576,doi,10.7910,DVN/23576,2013-12-03
restat,dataverse,,https://doi.org/10.7910/DVN/27523,doi,10.7910,DVN/27523,2014-10-07
restat,dataverse,,https://doi.org/10.7910/DVN/28522,doi,10.7910,DVN/28522,2015-01-07
restat,dataverse,,https://doi.org/10.7910/DVN/26069,doi,10.7910,DVN/26069,2014-05-23
restat,dataverse,,https://doi.org/10.7910/DVN/24130,doi,10.7910,DVN/24130,2014-03-21
restat,dataverse,,https://doi.org/10.7910/DVN/87PME7,doi,10.7910,DVN/87PME7,2013-07-24
restat,dataverse,,https://doi.org/10.7910/DVN/PKWF1G,doi,10.7910,DVN/PKWF1G,2010-10-19
restat,dataverse,,https://doi.org/10.7910/DVN/27513,doi,10.7910,DVN/27513,2014-10-07
restat,dataverse,,https://doi.org/10.7910/DVN/CAA4Z6,doi,10.7910,DVN/CAA4Z6,2012-08-14
restat,dataverse,,https://doi.org/10.7910/DVN/52DR9T,doi,10.7910,DVN/52DR9T,2010-08-31
restat,dataverse,,https://doi.org/10.7910/DVN/YG3VTR,doi,10.7910,DVN/YG3VTR,2019-05-03
restat,dataverse,,https://doi.org/10.7910/DVN/LAK5DC,doi,10.7910,DVN/LAK5DC,2019-07-17
restat,dataverse,,https://doi.org/10.7910/DVN/HM7AZC,doi,10.7910,DVN/HM7AZC,2020-06-30
restat,dataverse,,https://doi.org/10.7910/DVN/AZS9KD,doi,10.7910,DVN/AZS9KD,2024-03-01
restat,dataverse,,https://doi.org/10.7910/DVN/574HZE,doi,10.7910,DVN/574HZE,2019-05-01
restat,dataverse,,https://doi.org/10.7910/DVN/XE7YVI,doi,10.7910,DVN/XE7YVI,2021-01-22
restat,dataverse,,https://doi.org/10.7910/DVN/FLGN9P,doi,10.7910,DVN/FLGN9P,2022-03-10
restat,dataverse,,https://doi.org/10.7910/DVN/NL1NHS,doi,10.7910,DVN/NL1NHS,2021-02-17
restat,dataverse,,https://doi.org/10.7910/DVN/SWCGSP,doi,10.7910,DVN/SWCGSP,2021-08-10
restat,dataverse,,https://doi.org/10.7910/DVN/6G6KJI,doi,10.7910,DVN/6G6KJI,2021-09-01
restat,dataverse,,https://doi.org/10.7910/DVN/P7RH9B,doi,10.7910,DVN/P7RH9B,2021-03-30
restat,dataverse,,https://doi.org/10.7910/DVN/D1UOGN,doi,10.7910,DVN/D1UOGN,2021-07-27
restat,dataverse,,https://doi.org/10.7910/DVN/HBQLA6,doi,10.7910,DVN/HBQLA6,2021-06-23
restat,dataverse,,https://doi.org/10.7910/DVN/AFWOU2,doi,10.7910,DVN/AFWOU2,2021-09-29
restat,dataverse,,https://doi.org/10.7910/DVN/TDYFSY,doi,10.7910,DVN/TDYFSY,2021-11-10
restat,dataverse,,https://doi.org/10.7910/DVN/OJRERL,doi,10.7910,DVN/OJRERL,2021-09-13
restat,dataverse,,https://doi.org/10.7910/DVN/S5YGGK,doi,10.7910,DVN/S5YGGK,2024-04-19
restat,dataverse,,https://doi.org/10.7910/DVN/ZLUBEE,doi,10.7910,DVN/ZLUBEE,2024-01-16
restat,dataverse,,https://doi.org/10.7910/DVN/KUBR3L,doi,10.7910,DVN/KUBR3L,2015-07-02
restat,dataverse,,https://doi.org/10.7910/DVN/M3IOZR,doi,10.7910,DVN/M3IOZR,2015-05-28
restat,dataverse,,https://doi.org/10.7910/DVN/MVFMLB,doi,10.7910,DVN/MVFMLB,2015-07-01
restat,dataverse,,https://doi.org/10.7910/DVN/R35B2J,doi,10.7910,DVN/R35B2J,2018-10-12
restat,dataverse,,https://doi.org/10.7910/DVN/27842,doi,10.7910,DVN/27842,2014-11-21
restat,dataverse,,https://doi.org/10.7910/DVN/NNK8I7,doi,10.7910,DVN/NNK8I7,2013-05-17
restat,dataverse,,https://doi.org/10.7910/DVN/NIBJTZ,doi,10.7910,DVN/NIBJTZ,2012-04-13
restat,dataverse,,https://doi.org/10.7910/DVN/MX5TD1,doi,10.7910,DVN/MX5TD1,2011-03-31
restat,dataverse,,https://doi.org/10.7910/DVN/27838,doi,10.7910,DVN/27838,2014-11-18
restat,dataverse,,https://doi.org/10.7910/DVN/27527,doi,10.7910,DVN/27527,2014-10-07
restat,dataverse,,https://doi.org/10.7910/DVN/R3PF2F,doi,10.7910,DVN/R3PF2F,2014-01-29
restat,dataverse,,https://doi.org/10.7910/DVN/24769,doi,10.7910,DVN/24769,2014-03-19
restat,dataverse,,https://doi.org/10.7910/DVN/CP8KOU,doi,10.7910,DVN/CP8KOU,2013-06-12
restat,dataverse,,https://doi.org/10.7910/DVN/B0Z5VT,doi,10.7910,DVN/B0Z5VT,2011-01-14
restat,dataverse,,https://doi.org/10.7910/DVN/CVK22Q,doi,10.7910,DVN/CVK22Q,2013-03-14
restat,dataverse,,https://doi.org/10.7910/DVN/DZUVZG,doi,10.7910,DVN/DZUVZG,2017-06-02
restat,dataverse,,https://doi.org/10.7910/DVN/GCRZBA,doi,10.7910,DVN/GCRZBA,2024-12-09
restat,dataverse,,https://doi.org/10.7910/DVN/QRWQUO,doi,10.7910,DVN/QRWQUO,2025-01-06
restat,dataverse,,https://doi.org/10.7910/DVN/KBVB9F,doi,10.7910,DVN/KBVB9F,2025-02-21
restat,dataverse,,https://doi.org/10.7910/DVN/TCFMWJ,doi,10.7910,DVN/TCFMWJ,2025-05-05
restat,dataverse,,https://doi.org/10.7910/DVN/6BGJCT,doi,10.7910,DVN/6BGJCT,2024-08-06
restat,dataverse,,https://doi.org/10.7910/DVN/0SLRWA,doi,10.7910,DVN/0SLRWA,2025-03-05
restat,dataverse,,https://doi.org/10.7910/DVN/JHHVJU,doi,10.7910,DVN/JHHVJU,2024-10-17
restat,dataverse,,https://doi.org/10.7910/DVN/4TDOT9,doi,10.7910,DVN/4TDOT9,2025-03-25
restat,dataverse,,https://doi.org/10.7910/DVN/WKOICH,doi,10.7910,DVN/WKOICH,2024-05-29
restat,dataverse,,https://doi.org/10.7910/DVN/CZ7URJ,doi,10.7910,DVN/CZ7URJ,2018-01-31
restat,dataverse,,https://doi.org/10.7910/DVN/JYNKF8,doi,10.7910,DVN/JYNKF8,2020-04-08
restat,dataverse,,https://doi.org/10.7910/DVN/CZQWBG,doi,10.7910,DVN/CZQWBG,2019-07-24
restat,dataverse,,https://doi.org/10.7910/DVN/XZRZ7K,doi,10.7910,DVN/XZRZ7K,2022-03-21
restat,dataverse,,https://doi.org/10.7910/DVN/JD5ZHT,doi,10.7910,DVN/JD5ZHT,2022-04-13
restat,dataverse,,https://doi.org/10.7910/DVN/OPW2YH,doi,10.7910,DVN/OPW2YH,2022-07-11
restat,dataverse,,https://doi.org/10.7910/DVN/XSYPO2,doi,10.7910,DVN/XSYPO2,2016-06-22
restat,dataverse,,https://doi.org/10.7910/DVN/RA1WEY,doi,10.7910,DVN/RA1WEY,2017-07-24
restat,dataverse,,https://doi.org/10.7910/DVN/R8SGBQ,doi,10.7910,DVN/R8SGBQ,2018-07-16
restat,dataverse,,https://doi.org/10.7910/DVN/KIXXKS,doi,10.7910,DVN/KIXXKS,2018-08-13
restat,dataverse,,https://doi.org/10.7910/DVN/LEZCZ6,doi,10.7910,DVN/LEZCZ6,2018-08-30
restat,dataverse,,https://doi.org/10.7910/DVN/G1JEV3,doi,10.7910,DVN/G1JEV3,2018-08-30
restat,dataverse,,https://doi.org/10.7910/DVN/MHARGO,doi,10.7910,DVN/MHARGO,2021-06-23
restat,dataverse,,https://doi.org/10.7910/DVN/V1ZYPY,doi,10.7910,DVN/V1ZYPY,2021-09-07
restat,dataverse,,https://doi.org/10.7910/DVN/JLSL54,doi,10.7910,DVN/JLSL54,2025-06-27
restat,dataverse,,https://doi.org/10.7910/DVN/QBFQRH,doi,10.7910,DVN/QBFQRH,2025-07-28
restat,dataverse,,https://doi.org/10.7910/DVN/25221,doi,10.7910,DVN/25221,2014-05-23
restat,dataverse,,https://doi.org/10.7910/DVN/D4UKZU,doi,10.7910,DVN/D4UKZU,2012-08-03
restat,dataverse,,https://doi.org/10.7910/DVN/26891,doi,10.7910,DVN/26891,2014-08-19
restat,dataverse,,https://doi.org/10.7910/DVN/LKGPVK,doi,10.7910,DVN/LKGPVK,2013-05-17
restat,dataverse,,https://doi.org/10.7910/DVN/HQLI7W,doi,10.7910,DVN/HQLI7W,2012-05-10
restat,dataverse,,https://doi.org/10.7910/DVN/27474,doi,10.7910,DVN/27474,2014-10-03
restat,dataverse,,https://doi.org/10.7910/DVN/Y9R8SF,doi,10.7910,DVN/Y9R8SF,2012-05-14
restat,dataverse,,https://doi.org/10.7910/DVN/X5ZCTK,doi,10.7910,DVN/X5ZCTK,2013-09-05
restat,dataverse,,https://doi.org/10.7910/DVN/24575,doi,10.7910,DVN/24575,2014-02-06
restat,dataverse,,https://doi.org/10.7910/DVN/CQQFEJ,doi,10.7910,DVN/CQQFEJ,2010-08-01
restat,dataverse,,https://doi.org/10.7910/DVN/ZKNTUA,doi,10.7910,DVN/ZKNTUA,2013-09-06
restat,dataverse,,https://doi.org/10.7910/DVN/RSGV4Q,doi,10.7910,DVN/RSGV4Q,2012-12-13
restat,dataverse,,https://doi.org/10.7910/DVN/VZDBQF,doi,10.7910,DVN/VZDBQF,2024-11-06
restat,dataverse,,https://doi.org/10.7910/DVN/DLV1UU,doi,10.7910,DVN/DLV1UU,2024-06-17
restat,dataverse,,https://doi.org/10.7910/DVN/OS3EDE,doi,10.7910,DVN/OS3EDE,2017-05-26
restat,dataverse,,https://doi.org/10.7910/DVN/XKHMUZ,doi,10.7910,DVN/XKHMUZ,2016-01-30
restat,dataverse,,https://doi.org/10.7910/DVN/PJ4JZ2,doi,10.7910,DVN/PJ4JZ2,2016-05-04
restat,dataverse,,https://doi.org/10.7910/DVN/DS1JYM,doi,10.7910,DVN/DS1JYM,2018-07-18
restat,dataverse,,https://doi.org/10.7910/DVN/KFMHJ2,doi,10.7910,DVN/KFMHJ2,2018-06-12
restat,dataverse,,https://doi.org/10.7910/DVN/V65YUM,doi,10.7910,DVN/V65YUM,2018-06-25
restat,dataverse,,https://doi.org/10.7910/DVN/YGTU5T,doi,10.7910,DVN/YGTU5T,2018-06-21
restat,dataverse,,https://doi.org/10.7910/DVN/ZQMVGX,doi,10.7910,DVN/ZQMVGX,2024-09-03
restat,dataverse,,https://doi.org/10.7910/DVN/FZWOMK,doi,10.7910,DVN/FZWOMK,2017-03-03
restat,dataverse,,https://doi.org/10.7910/DVN/GXDIBE,doi,10.7910,DVN/GXDIBE,2019-08-05
restat,dataverse,,https://doi.org/10.7910/DVN/DL4S2M,doi,10.7910,DVN/DL4S2M,2020-01-10
restat,dataverse,,https://doi.org/10.7910/DVN/82ZWRP,doi,10.7910,DVN/82ZWRP,2020-09-30
restat,dataverse,,https://doi.org/10.7910/DVN/JIYDQT,doi,10.7910,DVN/JIYDQT,2018-11-21
restat,dataverse,,https://doi.org/10.7910/DVN/MM4G30,doi,10.7910,DVN/MM4G30,2021-06-17
restat,dataverse,,https://doi.org/10.7910/DVN/KZIDUB,doi,10.7910,DVN/KZIDUB,2021-09-14
restat,dataverse,,https://doi.org/10.7910/DVN/CGCSIU,doi,10.7910,DVN/CGCSIU,2012-04-23
restat,dataverse,,https://doi.org/10.7910/DVN/24203,doi,10.7910,DVN/24203,2014-01-13
restat,dataverse,,https://doi.org/10.7910/DVN/26754,doi,10.7910,DVN/26754,2015-01-16
restat,dataverse,,https://doi.org/10.7910/DVN/26993,doi,10.7910,DVN/26993,2014-08-19
restat,dataverse,,https://doi.org/10.7910/DVN/7X7DRM,doi,10.7910,DVN/7X7DRM,2012-08-06
restat,dataverse,,https://doi.org/10.7910/DVN/A35WXZ,doi,10.7910,DVN/A35WXZ,2012-08-14
restat,dataverse,,https://doi.org/10.7910/DVN/29557,doi,10.7910,DVN/29557,2015-03-23
restat,dataverse,,https://doi.org/10.7910/DVN/27922,doi,10.7910,DVN/27922,2014-12-01
restat,dataverse,,https://doi.org/10.7910/DVN/OX8SKX,doi,10.7910,DVN/OX8SKX,2017-05-26
restat,dataverse,,https://doi.org/10.7910/DVN/HNNMQT,doi,10.7910,DVN/HNNMQT,2018-07-25
restat,dataverse,,https://doi.org/10.7910/DVN/MKRCFU,doi,10.7910,DVN/MKRCFU,2020-05-29
restat,dataverse,,https://doi.org/10.7910/DVN/YH7WKF,doi,10.7910,DVN/YH7WKF,2020-08-15
restat,dataverse,,https://doi.org/10.7910/DVN/K3PRYB,doi,10.7910,DVN/K3PRYB,2022-03-10
restat,dataverse,,https://doi.org/10.7910/DVN/IBCAKF,doi,10.7910,DVN/IBCAKF,2021-12-17
restat,dataverse,,https://doi.org/10.7910/DVN/UZLJXR,doi,10.7910,DVN/UZLJXR,2018-08-30
restat,dataverse,,https://doi.org/10.7910/DVN/2DO8QP,doi,10.7910,DVN/2DO8QP,2017-11-15
restat,dataverse,,https://doi.org/10.7910/DVN/7LOMGW,doi,10.7910,DVN/7LOMGW,2016-08-11
restat,dataverse,,https://doi.org/10.7910/DVN/ZXNDJM,doi,10.7910,DVN/ZXNDJM,2023-08-29
restat,dataverse,,https://doi.org/10.7910/DVN/CDFU0K,doi,10.7910,DVN/CDFU0K,2019-11-15
restat,dataverse,,https://doi.org/10.7910/DVN/VV5I5E,doi,10.7910,DVN/VV5I5E,2018-10-22
restat,dataverse,,https://doi.org/10.7910/DVN/27335,doi,10.7910,DVN/27335,2014-11-18
restat,dataverse,,https://doi.org/10.7910/DVN/26967,doi,10.7910,DVN/26967,2016-01-13
restat,dataverse,,https://doi.org/10.7910/DVN/25123,doi,10.7910,DVN/25123,2014-03-26
restat,dataverse,,https://doi.org/10.7910/DVN/U5X65H,doi,10.7910,DVN/U5X65H,2020-07-08
restat,dataverse,,https://doi.org/10.7910/DVN/BIRIRI,doi,10.7910,DVN/BIRIRI,2020-10-13
restat,dataverse,,https://doi.org/10.7910/DVN/XHVR1L,doi,10.7910,DVN/XHVR1L,2024-04-30
restat,dataverse,,https://doi.org/10.7910/DVN/GDIFBK,doi,10.7910,DVN/GDIFBK,2022-03-10
restat,dataverse,,https://doi.org/10.7910/DVN/XP63F9,doi,10.7910,DVN/XP63F9,2020-12-02
restat,dataverse,,https://doi.org/10.7910/DVN/5JJ6OE,doi,10.7910,DVN/5JJ6OE,2022-06-24
restat,dataverse,,https://doi.org/10.7910/DVN/26798,doi,10.7910,DVN/26798,2015-01-16
restat,dataverse,,https://doi.org/10.7910/DVN/27228,doi,10.7910,DVN/27228,2014-09-09
restat,dataverse,,https://doi.org/10.7910/DVN/2PCYI6,doi,10.7910,DVN/2PCYI6,2022-06-24
restat,dataverse,,https://doi.org/10.7910/DVN/RRHANS,doi,10.7910,DVN/RRHANS,2020-11-04
restat,dataverse,,https://doi.org/10.7910/DVN/VDGSX8,doi,10.7910,DVN/VDGSX8,2019-07-17
restat,dataverse,,https://doi.org/10.7910/DVN/NSKGM7,doi,10.7910,DVN/NSKGM7,2017-02-28
restat,dataverse,,https://doi.org/10.7910/DVN/44EDZW,doi,10.7910,DVN/44EDZW,2017-03-20
restat,dataverse,,https://doi.org/10.7910/DVN/5JILCG,doi,10.7910,DVN/5JILCG,2020-12-15
restat,dataverse,,https://doi.org/10.7910/DVN/6NK8GV,doi,10.7910,DVN/6NK8GV,2021-07-06
restat,dataverse,,https://doi.org/10.7910/DVN/ZYTP50,doi,10.7910,DVN/ZYTP50,2015-05-06
restat,dataverse,,https://doi.org/10.7910/DVN/9RO4OM,doi,10.7910,DVN/9RO4OM,2025-03-06
restat,dataverse,,https://doi.org/10.7910/DVN/7BCE4A,doi,10.7910,DVN/7BCE4A,2019-05-03
restat,dataverse,,https://doi.org/10.7910/DVN/MUD8GF,doi,10.7910,DVN/MUD8GF,2021-09-23
restat,dataverse,,https://doi.org/10.7910/DVN/BNOUBY,doi,10.7910,DVN/BNOUBY,2021-10-26
restat,dataverse,,https://doi.org/10.7910/DVN/GKCGPD,doi,10.7910,DVN/GKCGPD,2021-06-14
restat,dataverse,,https://doi.org/10.7910/DVN/RT1SAX,doi,10.7910,DVN/RT1SAX,2022-01-31
restat,dataverse,,https://doi.org/10.7910/DVN/VQT8TH,doi,10.7910,DVN/VQT8TH,2023-12-18
restat,dataverse,,https://doi.org/10.7910/DVN/MONEID,doi,10.7910,DVN/MONEID,2021-04-19
restat,dataverse,,https://doi.org/10.7910/DVN/R32MC3,doi,10.7910,DVN/R32MC3,2021-03-17
restat,dataverse,,https://doi.org/10.7910/DVN/0YALNP,doi,10.7910,DVN/0YALNP,2016-06-20
restat,dataverse,,https://doi.org/10.7910/DVN/C8YCXJ,doi,10.7910,DVN/C8YCXJ,2021-06-23
restat,dataverse,,https://doi.org/10.7910/DVN/2L2TTB,doi,10.7910,DVN/2L2TTB,2021-06-23
restat,dataverse,,https://doi.org/10.7910/DVN/UQRKJF,doi,10.7910,DVN/UQRKJF,2021-11-23
restat,dataverse,,https://doi.org/10.7910/DVN/27138,doi,10.7910,DVN/27138,2015-01-23
restat,dataverse,,https://doi.org/10.7910/DVN/SXADJN,doi,10.7910,DVN/SXADJN,2024-11-20
restat,dataverse,,https://doi.org/10.7910/DVN/FFIU52,doi,10.7910,DVN/FFIU52,2013-03-20
restat,dataverse,,https://doi.org/10.7910/DVN/KSTT2Q,doi,10.7910,DVN/KSTT2Q,2019-02-27
restat,dataverse,,https://doi.org/10.7910/DVN/LIGQUA,doi,10.7910,DVN/LIGQUA,2019-02-25
restat,dataverse,,https://doi.org/10.7910/DVN/DDL8ZI,doi,10.7910,DVN/DDL8ZI,2023-06-21
restat,dataverse,,https://doi.org/10.7910/DVN/CGQOTA,doi,10.7910,DVN/CGQOTA,2024-06-06
restat,dataverse,,https://doi.org/10.7910/DVN/GJWNZW,doi,10.7910,DVN/GJWNZW,2016-01-28
restat,dataverse,,https://doi.org/10.7910/DVN/9RRH28,doi,10.7910,DVN/9RRH28,2023-11-08
restat,dataverse,,https://doi.org/10.7910/DVN/RGIUEV,doi,10.7910,DVN/RGIUEV,2020-02-10
restat,dataverse,,https://doi.org/10.7910/DVN/TKRUEJ,doi,10.7910,DVN/TKRUEJ,2013-05-17
restat,dataverse,,https://doi.org/10.7910/DVN/BDGGCZ,doi,10.7910,DVN/BDGGCZ,2019-01-09
restat,dataverse,,https://doi.org/10.7910/DVN/EIN1MN,doi,10.7910,DVN/EIN1MN,2020-11-24
restat,dataverse,,https://doi.org/10.7910/DVN/ZUGSFZ,doi,10.7910,DVN/ZUGSFZ,2020-04-28
restat,dataverse,,https://doi.org/10.7910/DVN/V789QF,doi,10.7910,DVN/V789QF,2020-09-15
restat,dataverse,,https://doi.org/10.7910/DVN/WPAQNJ,doi,10.7910,DVN/WPAQNJ,2022-01-13
restat,dataverse,,https://doi.org/10.7910/DVN/YACODR,doi,10.7910,DVN/YACODR,2024-09-05
restat,dataverse,,https://doi.org/10.7910/DVN/JCP8CM,doi,10.7910,DVN/JCP8CM,2020-10-08
restat,dataverse,,https://doi.org/10.7910/DVN/BLEBHI,doi,10.7910,DVN/BLEBHI,2019-08-05
restat,dataverse,,https://doi.org/10.7910/DVN/RU4RS0,doi,10.7910,DVN/RU4RS0,2022-01-18
restat,dataverse,,https://doi.org/10.7910/DVN/VSAQQI,doi,10.7910,DVN/VSAQQI,2021-03-25
restat,dataverse,,https://doi.org/10.7910/DVN/3KTD2W,doi,10.7910,DVN/3KTD2W,2020-05-04
restat,dataverse,,https://doi.org/10.7910/DVN/WJ6ETP,doi,10.7910,DVN/WJ6ETP,2021-02-26
restat,dataverse,,https://doi.org/10.7910/DVN/24587,doi,10.7910,DVN/24587,2014-04-02
restat,dataverse,,https://doi.org/10.7910/DVN/1FWZ7O,doi,10.7910,DVN/1FWZ7O,2022-01-18
restat,dataverse,,https://doi.org/10.7910/DVN/NXHL8U,doi,10.7910,DVN/NXHL8U,2015-12-14
